scenarij,TimeStep,kategorija,pos_zgornja,neg_zgornja,vozila_zgornja,pos_spodnja,neg_spodnja,vozila_spodnja,Cas
20pct,27,drugo_neopredeljeno,668.6141643653923,152.18583563460763,19,0.0,0.0,0.0,06:45
20pct,27,industrijsko,1228.8253910507715,326.3746089492285,36,1201.4108400343773,310.58915996562274,35.0,06:45
20pct,27,izobrazevalno,125.76648867014347,47.03351132985652,4,0.0,0.0,0.0,06:45
20pct,27,poslovno,260.38802066768267,85.21197933231731,8,260.38802066768267,85.21197933231731,8.0,06:45
20pct,27,stanovanjsko,114704.77729631835,22930.42270368164,3186,0.0,0.0,0.0,06:45
20pct,27,zelene_povrsine,37.95375598117858,5.246244018821415,1,0.0,0.0,0.0,06:45
20pct,28,delovno_neopredeljeno,341.462023074326,90.53797692567402,10,341.462023074326,90.53797692567402,10.0,07:00
20pct,28,drugo_neopredeljeno,934.1277784142516,189.07222158574834,26,0.0,0.0,0.0,07:00
20pct,28,industrijsko,1548.371522923778,395.6284770762221,45,1520.9569719073836,379.8430280926163,44.0,07:00
20pct,28,izobrazevalno,195.16225801619,64.03774198380998,6,0.0,0.0,0.0,07:00
20pct,28,poslovno,403.64620614633014,114.75379385366983,12,403.64620614633014,114.75379385366983,12.0,07:00
20pct,28,stanovanjsko,113388.64160915633,22734.55839084367,3151,0.0,0.0,0.0,07:00
20pct,28,zelene_povrsine,67.5657144211198,18.834285578880205,2,0.0,0.0,0.0,07:00
20pct,29,delovno_neopredeljeno,816.7867084485829,220.01329155141718,24,816.7867084485829,220.01329155141718,24.0,07:15
20pct,29,drugo_neopredeljeno,1106.694138768456,232.50586123154392,31,0.0,0.0,0.0,07:15
20pct,29,industrijsko,1872.043662765566,460.75633723443406,54,1844.6291117491717,444.97088825082824,53.0,07:15
20pct,29,izobrazevalno,332.39359526107876,99.60640473892124,10,0.0,0.0,0.0,07:15
20pct,29,poslovno,513.0011520806872,134.99884791931277,15,513.0011520806872,134.99884791931277,15.0,07:15
20pct,29,stanovanjsko,100187.71825111948,20037.881748880503,2783,0.0,0.0,0.0,07:15
20pct,29,zelene_povrsine,104.0492399262871,25.5507600737129,3,0.0,0.0,0.0,07:15
20pct,30,delovno_neopredeljeno,987.6476542653813,265.15234573461873,29,987.6476542653813,265.15234573461873,29.0,07:30
20pct,30,drugo_neopredeljeno,2116.7778408064923,518.4221591935075,61,0.0,0.0,0.0,07:30
20pct,30,industrijsko,4784.291409489359,1177.3085905106411,138,4756.876858472965,1161.5231415270352,137.0,07:30
20pct,30,izobrazevalno,1545.2892086317572,398.7107913682428,45,0.0,0.0,0.0,07:30
20pct,30,poslovno,1298.3773295557257,300.02267044427435,37,1238.0019934856393,273.9980065143606,35.0,07:30
20pct,30,stanovanjsko,87460.25088470291,17472.549115297086,2429,0.0,0.0,0.0,07:30
20pct,30,zelene_povrsine,161.17474550316362,54.82525449683639,5,0.0,0.0,0.0,07:30
20pct,31,delovno_neopredeljeno,1682.818746874621,433.9812531253793,49,1682.818746874621,433.9812531253793,49.0,07:45
20pct,31,drugo_neopredeljeno,3366.572146754288,910.2278532457121,99,0.0,0.0,0.0,07:45
20pct,31,industrijsko,8506.589867970844,2163.8101320291566,247,8354.369243393774,2100.0307566062265,242.0,07:45
20pct,31,izobrazevalno,2610.376165668291,672.8238343317091,76,0.0,0.0,0.0,07:45
20pct,31,poslovno,2759.645488737522,696.354511262478,80,2459.887237122489,607.312762877511,71.0,07:45
20pct,31,stanovanjsko,75521.92893170893,15154.871068291068,2099,0.0,0.0,0.0,07:45
20pct,31,zelene_povrsine,261.6870353093549,83.91296469064511,8,0.0,0.0,0.0,07:45
20pct,32,delovno_neopredeljeno,3149.043942538491,782.1560574615088,91,3149.043942538491,782.1560574615088,91.0,08:00
20pct,32,drugo_neopredeljeno,5827.146393556901,1516.8536064430991,170,0.0,0.0,0.0,08:00
20pct,32,industrijsko,11833.081505971091,3027.7184940289085,344,11543.634547906533,2928.365452093467,335.0,08:00
20pct,32,izobrazevalno,3978.283925490132,1119.3160745098683,118,0.0,0.0,0.0,08:00
20pct,32,poslovno,4113.7641138956,1070.2358861044004,120,3722.4504689484493,943.149531051551,108.0,08:00
20pct,32,stanovanjsko,66123.39982379372,13191.800176206283,1836,0.0,0.0,0.0,08:00
20pct,32,zelene_povrsine,393.3623253143394,125.03767468566066,12,0.0,0.0,0.0,08:00
20pct,33,delovno_neopredeljeno,5948.304206058011,1352.4957939419887,169,5948.304206058011,1352.4957939419887,169.0,08:15
20pct,33,drugo_neopredeljeno,8813.325827481562,2375.474172518438,259,0.0,0.0,0.0,08:15
20pct,33,industrijsko,13818.268160218795,3591.3318397812054,403,13330.251485982355,3431.3485140176454,388.0,08:15
20pct,33,izobrazevalno,5039.327265276766,1440.672734723233,150,0.0,0.0,0.0,08:15
20pct,33,poslovno,5678.71329835778,1449.2867016422194,165,4896.479549290409,1237.9204507095915,142.0,08:15
20pct,33,stanovanjsko,54475.35155989381,10929.448440106193,1514,0.0,0.0,0.0,08:15
20pct,33,zelene_povrsine,534.8953548877851,156.30464511221493,16,0.0,0.0,0.0,08:15
20pct,34,delovno_neopredeljeno,8514.547905238069,1983.0520947619302,243,8514.547905238069,1983.0520947619302,243.0,08:30
20pct,34,drugo_neopredeljeno,11593.159644879866,3224.4403551201335,343,0.0,0.0,0.0,08:30
20pct,34,industrijsko,17001.754919624334,4339.045080375667,494,16449.6848503386,4156.715149661401,477.0,08:30
20pct,34,izobrazevalno,5801.293927985935,1672.3060720140652,173,0.0,0.0,0.0,08:30
20pct,34,poslovno,7065.156252929266,1834.0437470707336,206,5673.444058210224,1454.555941789776,165.0,08:30
20pct,34,stanovanjsko,44972.21408264232,9157.385917357684,1253,0.0,0.0,0.0,08:30
20pct,34,zelene_povrsine,716.9461003502792,190.2538996497209,21,0.0,0.0,0.0,08:30
20pct,35,delovno_neopredeljeno,10679.486282788077,2496.5137172119225,305,10679.486282788077,2496.5137172119225,305.0,08:45
20pct,35,drugo_neopredeljeno,13965.933478648238,3918.866521351763,414,0.0,0.0,0.0,08:45
20pct,35,industrijsko,19626.188259282826,4911.4117407171725,568,18900.84596411442,4686.354035885579,546.0,08:45
20pct,35,izobrazevalno,6600.4813303570445,1823.5186696429553,195,0.0,0.0,0.0,08:45
20pct,35,poslovno,8253.401666378852,2157.7983336211482,241,6489.337125483596,1675.4628745164052,189.0,08:45
20pct,35,stanovanjsko,36289.301319936945,7429.098680063054,1012,0.0,0.0,0.0,08:45
20pct,35,zelene_povrsine,1030.7967120778462,265.20328792215383,30,0.0,0.0,0.0,08:45
20pct,36,delovno_neopredeljeno,12725.645455267932,2955.9545447320684,363,12725.645455267932,2955.9545447320684,363.0,09:00
20pct,36,drugo_neopredeljeno,16869.089450849704,4730.910549150295,500,0.0,0.0,0.0,09:00
20pct,36,industrijsko,21688.267664716113,5398.13233528389,627,20785.530706860387,5134.469293139613,600.0,09:00
20pct,36,izobrazevalno,6870.521269689683,1855.8787303103163,202,0.0,0.0,0.0,09:00
20pct,36,poslovno,9246.928554791342,2373.871445208658,269,7197.772325991744,1831.0276740082568,209.0,09:00
20pct,36,stanovanjsko,28697.196336115943,5992.403663884056,803,0.0,0.0,0.0,09:00
20pct,36,zelene_povrsine,1243.3850803713856,311.81491962861446,36,0.0,0.0,0.0,09:00
20pct,37,delovno_neopredeljeno,14595.658768407275,3375.5412315927247,416,14595.658768407275,3375.5412315927247,416.0,09:15
20pct,37,drugo_neopredeljeno,19413.664692902534,5426.335307097466,575,0.0,0.0,0.0,09:15
20pct,37,industrijsko,23501.50331298881,5917.696687011189,681,22567.386453495892,5642.21354650411,653.0,09:15
20pct,37,izobrazevalno,7043.08711061962,1899.3128893803796,207,0.0,0.0,0.0,09:15
20pct,37,poslovno,10406.971696382056,2639.428303617946,302,7848.180822240155,2001.4191777598453,228.0,09:15
20pct,37,stanovanjsko,29007.735554420848,6157.064445579152,814,0.0,0.0,0.0,09:15
20pct,37,zelene_povrsine,1178.908879424182,289.89112057581804,34,0.0,0.0,0.0,09:15
20pct,38,delovno_neopredeljeno,16181.274440419027,3863.5255595809713,464,16181.274440419027,3863.5255595809713,464.0,09:30
20pct,38,drugo_neopredeljeno,21249.724797002207,6009.475202997794,631,0.0,0.0,0.0,09:30
20pct,38,industrijsko,24148.11585783599,6091.88414216401,700,23243.975090026375,5829.624909973625,673.0,09:30
20pct,38,izobrazevalno,7123.3033116075985,1905.496688392402,209,0.0,0.0,0.0,09:30
20pct,38,poslovno,11359.79428722767,2853.0057127723294,329,8148.703717566903,2089.6962824330976,237.0,09:30
20pct,38,stanovanjsko,29315.511568126305,6367.6884318736975,826,0.0,0.0,0.0,09:30
20pct,38,zelene_povrsine,1202.7881226468041,309.21187735319586,35,0.0,0.0,0.0,09:30
20pct,39,delovno_neopredeljeno,16881.593170339987,4070.406829660012,485,16881.593170339987,4070.406829660012,485.0,09:45
20pct,39,drugo_neopredeljeno,21893.02927834478,6230.17072165522,651,0.0,0.0,0.0,09:45
20pct,39,industrijsko,24290.64003868329,6122.159961316708,704,23283.023264346222,5833.776735653779,674.0,09:45
20pct,39,izobrazevalno,7004.405395864247,1894.7946041357532,206,0.0,0.0,0.0,09:45
20pct,39,poslovno,11643.381040210565,2958.2189597894353,338,8304.746526738747,2149.6534732612536,242.0,09:45
20pct,39,stanovanjsko,29470.8536412549,6514.7463587451,833,0.0,0.0,0.0,09:45
20pct,39,zelene_povrsine,1316.3700996048165,368.4299003951836,39,0.0,0.0,0.0,09:45
20pct,40,delovno_neopredeljeno,17081.204388508795,4086.7956114912054,490,17081.204388508795,4086.7956114912054,490.0,10:00
20pct,40,drugo_neopredeljeno,21726.104028320995,6181.095971679004,646,0.0,0.0,0.0,10:00
20pct,40,industrijsko,24380.186499603864,6162.213500396135,707,23378.741471385492,5867.658528614508,677.0,10:00
20pct,40,izobrazevalno,6977.3308918396815,1878.6691081603187,205,0.0,0.0,0.0,10:00
20pct,40,poslovno,11847.747865743633,3013.052134256368,344,8303.063005906617,2151.3369940933826,242.0,10:00
20pct,40,stanovanjsko,29912.91345232009,6807.086547679912,850,0.0,0.0,0.0,10:00
20pct,40,zelene_povrsine,1276.6766249243437,364.9233750756563,38,0.0,0.0,0.0,10:00
20pct,41,delovno_neopredeljeno,16852.20543873829,4013.3945612617094,483,16852.20543873829,4013.3945612617094,483.0,10:15
20pct,41,drugo_neopredeljeno,21333.054973750364,6055.745026249635,634,0.0,0.0,0.0,10:15
20pct,41,industrijsko,24231.02576035017,6095.374239649827,702,23229.5807321318,5800.819267868201,672.0,10:15
20pct,41,izobrazevalno,6786.670819468678,1853.3291805313213,200,0.0,0.0,0.0,10:15
20pct,41,poslovno,11724.257727312704,3006.942272687296,341,8289.079678935423,2165.3203210645775,242.0,10:15
20pct,41,stanovanjsko,30640.36281276425,7073.23718723575,873,0.0,0.0,0.0,10:15
20pct,41,zelene_povrsine,1237.042164390375,361.3578356096249,37,0.0,0.0,0.0,10:15
20pct,42,delovno_neopredeljeno,16851.17817815334,4014.4218218466585,483,16851.17817815334,4014.4218218466585,483.0,10:30
20pct,42,drugo_neopredeljeno,21193.65252660122,6065.5474733987785,631,0.0,0.0,0.0,10:30
20pct,42,industrijsko,23982.920577908364,6041.079422091637,695,22969.190566331024,5758.809433668978,665.0,10:30
20pct,42,izobrazevalno,6723.721052415195,1829.878947584805,198,0.0,0.0,0.0,10:30
20pct,42,poslovno,11579.077683822195,2936.122316177805,336,8127.24940816027,2111.15059183973,237.0,10:30
20pct,42,stanovanjsko,30960.143814789124,7271.856185210878,885,0.0,0.0,0.0,10:30
20pct,42,zelene_povrsine,1269.5584475597939,372.04155244020626,38,0.0,0.0,0.0,10:30
20pct,43,delovno_neopredeljeno,16629.04540194596,3977.3545980540384,477,16629.04540194596,3977.3545980540384,477.0,10:45
20pct,43,drugo_neopredeljeno,21110.75261430444,6062.047385695556,629,0.0,0.0,0.0,10:45
20pct,43,industrijsko,23833.786737657883,6017.413262342119,691,22625.13061340744,5670.869386592562,655.0,10:45
20pct,43,izobrazevalno,6537.97012227832,1756.4298777216802,192,0.0,0.0,0.0,10:45
20pct,43,poslovno,11460.082385854224,2925.517614145775,333,8092.138059840258,2103.0619401597423,236.0,10:45
20pct,43,stanovanjsko,31280.70981304694,7426.49018695306,896,0.0,0.0,0.0,10:45
20pct,43,zelene_povrsine,1269.5584475597939,372.04155244020626,38,0.0,0.0,0.0,10:45
20pct,44,delovno_neopredeljeno,16657.666213920085,3991.933786079915,478,16657.666213920085,3991.933786079915,478.0,11:00
20pct,44,drugo_neopredeljeno,21179.96891150166,6036.031088498342,630,0.0,0.0,0.0,11:00
20pct,44,industrijsko,23436.82896376563,5939.171036234371,680,22292.057479418057,5615.142520581944,646.0,11:00
20pct,44,izobrazevalno,6441.349579858191,1723.4504201418094,189,0.0,0.0,0.0,11:00
20pct,44,poslovno,11472.601303309913,2912.998696690086,333,8060.95803587102,2091.0419641289805,235.0,11:00
20pct,44,stanovanjsko,32003.97485794942,7696.825142050582,919,0.0,0.0,0.0,11:00
20pct,44,zelene_povrsine,1263.1427658250332,378.4572341749669,38,0.0,0.0,0.0,11:00
20pct,45,delovno_neopredeljeno,16634.927271160355,4014.6727288396455,478,16634.927271160355,4014.6727288396455,478.0,11:15
20pct,45,drugo_neopredeljeno,20918.347699662805,5952.052300337196,622,0.0,0.0,0.0,11:15
20pct,45,industrijsko,23113.885191635884,5830.1148083641165,670,22181.884582384875,5552.5154176151245,642.0,11:15
20pct,45,izobrazevalno,6309.961601368293,1682.038398631707,185,0.0,0.0,0.0,11:15
20pct,45,poslovno,11661.070839212936,3026.929160787063,340,8066.369143589551,2085.630856410449,235.0,11:15
20pct,45,stanovanjsko,32589.52529158965,7932.074708410351,938,0.0,0.0,0.0,11:15
20pct,45,zelene_povrsine,1298.0194520979894,386.7805479020105,39,0.0,0.0,0.0,11:15
20pct,46,delovno_neopredeljeno,16590.65835885823,4015.7416411417685,477,16590.65835885823,4015.7416411417685,477.0,11:30
20pct,46,drugo_neopredeljeno,20624.82995338002,5856.7700466199785,613,0.0,0.0,0.0,11:30
20pct,46,industrijsko,23079.442325432985,5821.357674567017,669,22174.85626719837,5559.5437328016305,642.0,11:30
20pct,46,izobrazevalno,6052.465120956431,1637.1348790435686,178,0.0,0.0,0.0,11:30
20pct,46,poslovno,11423.972575546939,2961.627424453062,333,8092.695708283247,2102.504291716753,236.0,11:30
20pct,46,stanovanjsko,33378.641948004995,8222.958051995001,963,0.0,0.0,0.0,11:30
20pct,46,zelene_povrsine,1300.9975191397593,383.80248086024073,39,0.0,0.0,0.0,11:30
20pct,47,delovno_neopredeljeno,16543.859775671746,4019.3402243282517,476,16543.859775671746,4019.3402243282517,476.0,11:45
20pct,47,drugo_neopredeljeno,19897.633009361027,5719.966990638973,593,0.0,0.0,0.0,11:45
20pct,47,industrijsko,23026.365054038648,5831.234945961353,668,22121.778995804034,5569.421004195967,641.0,11:45
20pct,47,izobrazevalno,5874.509491791757,1599.0905082082436,173,0.0,0.0,0.0,11:45
20pct,47,poslovno,11289.096374306464,2923.703625693537,329,8050.015862961238,2101.9841370387617,235.0,11:45
20pct,47,stanovanjsko,33993.85588037369,8471.74411962631,983,0.0,0.0,0.0,11:45
20pct,47,zelene_povrsine,1263.501218492173,378.098781507827,38,0.0,0.0,0.0,11:45
20pct,48,delovno_neopredeljeno,16430.189156208027,4003.410843791972,473,16430.189156208027,4003.410843791972,473.0,12:00
20pct,48,drugo_neopredeljeno,19446.94500859542,5609.054991404581,580,0.0,0.0,0.0,12:00
20pct,48,industrijsko,22761.516385295443,5793.683614704558,661,21928.84288270467,5546.357117295331,636.0,12:00
20pct,48,izobrazevalno,5677.592171639171,1536.8078283608281,167,0.0,0.0,0.0,12:00
20pct,48,poslovno,11179.33339018257,2860.666609817431,325,8016.701640762307,2092.0983592376933,234.0,12:00
20pct,48,stanovanjsko,34922.613390683575,8838.986609316426,1013,0.0,0.0,0.0,12:00
20pct,48,zelene_povrsine,1384.954331274609,386.24566872539106,41,0.0,0.0,0.0,12:00
20pct,49,delovno_neopredeljeno,16208.227707593873,3966.1722924061255,467,16208.227707593873,3966.1722924061255,467.0,12:15
20pct,49,drugo_neopredeljeno,19010.871226695144,5483.528773304855,567,0.0,0.0,0.0,12:15
20pct,49,industrijsko,22872.476093198235,5855.523906801765,665,22030.346190726388,5617.653809273613,640.0,12:15
20pct,49,izobrazevalno,5420.80782251891,1447.9921774810896,159,0.0,0.0,0.0,12:15
20pct,49,poslovno,11017.81236004202,2849.387639957979,321,7931.056485772586,2091.3435142274147,232.0,12:15
20pct,49,stanovanjsko,35733.019466715574,9108.580533284428,1038,0.0,0.0,0.0,12:15
20pct,49,zelene_povrsine,1356.0823292475616,371.91767075243854,40,0.0,0.0,0.0,12:15
20pct,50,delovno_neopredeljeno,16185.808371013847,3988.5916289861525,467,16185.808371013847,3988.5916289861525,467.0,12:30
20pct,50,drugo_neopredeljeno,18609.18294173304,5410.01705826696,556,0.0,0.0,0.0,12:30
20pct,50,industrijsko,22919.712759544498,5894.6872404555015,667,21966.933600610417,5637.866399389586,639.0,12:30
20pct,50,izobrazevalno,5282.5889796534075,1413.4110203465927,155,0.0,0.0,0.0,12:30
20pct,50,poslovno,10973.633889165876,2850.366110834124,320,7924.544599874774,2097.855400125227,232.0,12:30
20pct,50,stanovanjsko,36786.70184080121,9523.698159198793,1072,0.0,0.0,0.0,12:30
20pct,50,zelene_povrsine,1308.1124882025947,376.68751179740536,39,0.0,0.0,0.0,12:30
20pct,51,delovno_neopredeljeno,16184.94209557868,3989.4579044213187,467,16184.94209557868,3989.4579044213187,467.0,12:45
20pct,51,drugo_neopredeljeno,18208.918181992627,5291.881818007372,544,0.0,0.0,0.0,12:45
20pct,51,industrijsko,22800.74863944538,5884.0513605546175,664,21887.92885187416,5630.471148125842,637.0,12:45
20pct,51,izobrazevalno,5192.086960009345,1374.3130399906559,152,0.0,0.0,0.0,12:45
20pct,51,poslovno,10945.257849501126,2878.7421504988733,320,7927.370402321274,2138.229597678726,233.0,12:45
20pct,51,stanovanjsko,37798.780325512096,9764.419674487905,1101,0.0,0.0,0.0,12:45
20pct,51,zelene_povrsine,1106.0604571385916,319.53954286140856,33,0.0,0.0,0.0,12:45
20pct,52,delovno_neopredeljeno,16308.998359950792,4038.2016400492075,471,16308.998359950792,4038.2016400492075,471.0,13:00
20pct,52,drugo_neopredeljeno,17630.49509754161,5135.904902458388,527,0.0,0.0,0.0,13:00
20pct,52,industrijsko,22886.093323917426,5928.306676082571,667,22074.14859061182,5703.451409388181,643.0,13:00
20pct,52,izobrazevalno,4950.7521733889835,1313.247826611017,145,0.0,0.0,0.0,13:00
20pct,52,poslovno,11114.877188658247,2925.1228113417533,325,8031.0964170336065,2164.1035829663933,236.0,13:00
20pct,52,stanovanjsko,37939.82780296404,9839.372197035955,1106,0.0,0.0,0.0,13:00
20pct,52,zelene_povrsine,975.9666724382153,276.8333275617848,29,0.0,0.0,0.0,13:00
20pct,53,delovno_neopredeljeno,16420.112943340675,4056.6870566593234,474,16420.112943340675,4056.6870566593234,474.0,13:15
20pct,53,drugo_neopredeljeno,17103.90885278162,4971.291147218378,511,0.0,0.0,0.0,13:15
20pct,53,industrijsko,23081.06062209759,6035.739377902411,674,22277.066987712846,5802.933012287154,650.0,13:15
20pct,53,izobrazevalno,4725.8125660637825,1235.7874339362172,138,0.0,0.0,0.0,13:15
20pct,53,poslovno,10939.258697104226,2884.7413028957735,320,7999.636438491087,2152.363561508914,235.0,13:15
20pct,53,stanovanjsko,38455.90780342554,10057.692196574455,1123,0.0,0.0,0.0,13:15
20pct,53,zelene_povrsine,936.4266846514184,273.1733153485816,28,0.0,0.0,0.0,13:15
20pct,54,delovno_neopredeljeno,16448.483510290742,4071.5164897092573,475,16448.483510290742,4071.5164897092573,475.0,13:30
20pct,54,drugo_neopredeljeno,16594.18662942051,4833.013370579491,496,0.0,0.0,0.0,13:30
20pct,54,industrijsko,23112.462138646773,6047.537861353225,675,22333.85338513038,5832.546614869622,652.0,13:30
20pct,54,izobrazevalno,4511.748905138954,1190.651094861046,132,0.0,0.0,0.0,13:30
20pct,54,poslovno,10876.804294938329,2860.7957050616706,318,8002.832523767157,2149.1674762328435,235.0,13:30
20pct,54,stanovanjsko,39458.34569205272,10480.854307947284,1156,0.0,0.0,0.0,13:30
20pct,54,zelene_povrsine,936.4266846514184,273.1733153485816,28,0.0,0.0,0.0,13:30
20pct,55,delovno_neopredeljeno,16435.96214318464,4084.03785681536,475,16435.96214318464,4084.03785681536,475.0,13:45
20pct,55,drugo_neopredeljeno,16017.022085638322,4675.777914361677,479,0.0,0.0,0.0,13:45
20pct,55,industrijsko,23255.90574038501,6120.094259614988,680,22544.555923744352,5924.244076255648,659.0,13:45
20pct,55,izobrazevalno,4478.516039107399,1180.6839608926016,131,0.0,0.0,0.0,13:45
20pct,55,poslovno,10815.002989153802,2836.197010846198,316,8001.538877699195,2150.461122300805,235.0,13:45
20pct,55,stanovanjsko,40227.07247071674,10748.92752928326,1180,0.0,0.0,0.0,13:45
20pct,55,zelene_povrsine,837.5737333584042,242.42626664159584,25,0.0,0.0,0.0,13:45
20pct,56,delovno_neopredeljeno,16434.734333122986,4085.2656668770146,475,16434.734333122986,4085.2656668770146,475.0,14:00
20pct,56,drugo_neopredeljeno,15389.728480969377,4482.271519030622,460,0.0,0.0,0.0,14:00
20pct,56,industrijsko,23070.079945798403,6089.920054201599,675,22431.582797798514,5907.617202201489,656.0,14:00
20pct,56,izobrazevalno,4308.335790526499,1134.8642094735005,126,0.0,0.0,0.0,14:00
20pct,56,poslovno,10769.937123112897,2838.062876887103,315,7996.125350169536,2155.8746498304636,235.0,14:00
20pct,56,stanovanjsko,41193.00866916807,11122.19133083193,1211,0.0,0.0,0.0,14:00
20pct,56,zelene_povrsine,795.7992205104458,241.0007794895542,24,0.0,0.0,0.0,14:00
20pct,57,delovno_neopredeljeno,16501.917850353864,4104.482149646136,477,16501.917850353864,4104.482149646136,477.0,14:15
20pct,57,drugo_neopredeljeno,14599.587066262508,4235.612933737492,436,0.0,0.0,0.0,14:15
20pct,57,industrijsko,22669.73448126906,5928.665518730939,662,22066.310476593793,5754.489523406207,644.0,14:15
20pct,57,izobrazevalno,4033.8046132888167,1063.7953867111833,118,0.0,0.0,0.0,14:15
20pct,57,poslovno,10635.084168478466,2800.1158315215343,311,7963.465278782536,2145.3347212174635,234.0,14:15
20pct,57,stanovanjsko,41917.922395311616,11390.877604688383,1234,0.0,0.0,0.0,14:15
20pct,57,zelene_povrsine,682.6465169709724,224.55348302902763,21,0.0,0.0,0.0,14:15
20pct,58,delovno_neopredeljeno,16475.70904927062,4087.4909507293814,476,16475.70904927062,4087.4909507293814,476.0,14:30
20pct,58,drugo_neopredeljeno,13944.581830670922,4026.6181693290782,416,0.0,0.0,0.0,14:30
20pct,58,industrijsko,22402.951769788488,5849.848230211509,654,21800.357659307956,5674.842340692042,636.0,14:30
20pct,58,izobrazevalno,3895.6858164363425,1029.1141835636577,114,0.0,0.0,0.0,14:30
20pct,58,poslovno,10457.838232888886,2761.3617671111156,306,7823.333940021057,2112.6660599789434,230.0,14:30
20pct,58,stanovanjsko,43192.12896301653,11931.071036983474,1276,0.0,0.0,0.0,14:30
20pct,58,zelene_povrsine,656.9244950759514,207.07550492404854,20,0.0,0.0,0.0,14:30
20pct,59,delovno_neopredeljeno,16263.25705527447,4040.7429447255313,470,16263.25705527447,4040.7429447255313,470.0,14:45
20pct,59,drugo_neopredeljeno,12894.943044831934,3780.256955168066,386,0.0,0.0,0.0,14:45
20pct,59,industrijsko,22046.99707458741,5730.6029254125915,643,21480.754873846567,5562.445126153434,626.0,14:45
