scenarij,TimeStep,kategorija,pos_zgornja,neg_zgornja,vozila_zgornja,pos_spodnja,neg_spodnja,vozila_spodnja,Cas
100pct,31,izobrazevalno,12731.796445773887,3425.0035542261116,374,0.0,0.0,0.0,07:45
100pct,31,poslovno,13127.550978988194,3245.249021011805,379,11395.385457573935,2817.4145424260655,329.0,07:45
100pct,31,stanovanjsko,384181.47203870205,78144.92796129797,10702,0.0,0.0,0.0,07:45
100pct,31,zelene_povrsine,1550.3778777637235,393.62212223627654,45,0.0,0.0,0.0,07:45
100pct,32,delovno_neopredeljeno,16511.99229475255,3921.607705247453,473,16511.99229475255,3921.607705247453,473.0,08:00
100pct,32,drugo_neopredeljeno,34541.70282600361,9176.697173996388,1012,0.0,0.0,0.0,08:00
100pct,32,industrijsko,53634.74851002511,13670.851489974893,1558,51698.685277178025,13144.514722821983,1501.0,08:00
100pct,32,izobrazevalno,18890.61691072174,4955.783089278261,552,0.0,0.0,0.0,08:00
100pct,32,poslovno,19578.615631239736,4915.784368760264,567,16474.383018514156,4132.016981485842,477.0,08:00
100pct,32,stanovanjsko,338088.40650598635,69417.19349401367,9433,0.0,0.0,0.0,08:00
100pct,32,zelene_povrsine,2322.849731718574,571.5502682814263,67,0.0,0.0,0.0,08:00
100pct,33,delovno_neopredeljeno,28613.129450702512,6897.270549297487,822,28613.129450702512,6897.270549297487,822.0,08:15
100pct,33,drugo_neopredeljeno,47982.312344342674,12800.087655657326,1407,0.0,0.0,0.0,08:15
100pct,33,industrijsko,66562.98887269992,16985.811127300083,1934,63789.51435793366,16260.08564206634,1853.0,08:15
100pct,33,izobrazevalno,24527.1113944572,6360.888605542803,715,0.0,0.0,0.0,08:15
100pct,33,poslovno,24868.320862110486,6278.879137889512,721,20220.97428451787,5094.225715482132,586.0,08:15
100pct,33,stanovanjsko,282340.12926239753,58162.27073760248,7882,0.0,0.0,0.0,08:15
100pct,33,zelene_povrsine,3415.3851435303327,861.414856469667,99,0.0,0.0,0.0,08:15
100pct,34,delovno_neopredeljeno,38518.794175977615,9303.605824022385,1107,38518.794175977615,9303.605824022385,1107.0,08:30
100pct,34,drugo_neopredeljeno,61326.32859375877,16347.27140624123,1798,0.0,0.0,0.0,08:30
100pct,34,industrijsko,80305.07143890159,20394.128561098405,2331,76743.98837211703,19505.611627882972,2228.0,08:30
100pct,34,izobrazevalno,27974.951090820785,7362.6489091792155,818,0.0,0.0,0.0,08:30
100pct,34,poslovno,32231.315449630012,8074.284550369985,933,24865.045612629852,6195.754387370147,719.0,08:30
100pct,34,stanovanjsko,232537.5774142705,48435.222585729505,6504,0.0,0.0,0.0,08:30
100pct,34,zelene_povrsine,4580.308584801984,1208.491415198016,134,0.0,0.0,0.0,08:30
100pct,35,delovno_neopredeljeno,47273.75904810197,11478.240951898026,1360,47273.75904810197,11478.240951898026,1360.0,08:45
100pct,35,drugo_neopredeljeno,74911.08219552758,20215.317804472434,2202,0.0,0.0,0.0,08:45
100pct,35,industrijsko,95046.67662109259,24098.923378907406,2758,90226.30237091189,22957.697629088118,2620.0,08:45
100pct,35,izobrazevalno,30776.573647048936,8146.626352951065,901,0.0,0.0,0.0,08:45
100pct,35,poslovno,39643.89907967271,9992.90092032729,1149,29795.676049351794,7442.723950648207,862.0,08:45
100pct,35,stanovanjsko,189180.51566998658,40297.88433001342,5312,0.0,0.0,0.0,08:45
100pct,35,zelene_povrsine,5167.6158901687695,1398.7841098312308,152,0.0,0.0,0.0,08:45
100pct,36,delovno_neopredeljeno,55833.28081659218,13761.919183407817,1611,55833.28081659218,13761.919183407817,1611.0,09:00
100pct,36,drugo_neopredeljeno,86964.03453779292,23584.765462207084,2559,0.0,0.0,0.0,09:00
100pct,36,industrijsko,107228.91626941421,27252.683730585788,3113,101598.20555555823,25884.994444441767,2951.0,09:00
100pct,36,izobrazevalno,32921.63647564329,8723.163524356714,964,0.0,0.0,0.0,09:00
100pct,36,poslovno,45682.13648981582,11428.26351018418,1322,34129.49739914444,8465.70260085556,986.0,09:00
100pct,36,stanovanjsko,150642.6833095935,32870.9166904065,4248,0.0,0.0,0.0,09:00
100pct,36,zelene_povrsine,5816.073266065403,1614.326733934597,172,0.0,0.0,0.0,09:00
100pct,37,delovno_neopredeljeno,64403.47478853518,15818.925211464819,1857,64403.47478853518,15818.925211464819,1857.0,09:15
100pct,37,drugo_neopredeljeno,99508.5167330549,27110.68326694511,2931,0.0,0.0,0.0,09:15
100pct,37,industrijsko,117737.63296546407,29919.967034535934,3418,111527.18266166915,28440.817338330835,3240.0,09:15
100pct,37,izobrazevalno,34295.78307378651,9033.816926213489,1003,0.0,0.0,0.0,09:15
100pct,37,poslovno,51960.977082886464,13055.022917113534,1505,36869.8277251307,9224.572274869297,1067.0,09:15
100pct,37,stanovanjsko,151796.90995380096,33617.49004619905,4292,0.0,0.0,0.0,09:15
100pct,37,zelene_povrsine,6944.453843459275,1954.746156540725,206,0.0,0.0,0.0,09:15
100pct,38,delovno_neopredeljeno,71080.03487973961,17566.36512026039,2052,71080.03487973961,17566.36512026039,2052.0,09:30
100pct,38,drugo_neopredeljeno,106977.9253340971,29534.074665902903,3160,0.0,0.0,0.0,09:30
100pct,38,industrijsko,121249.86815477147,30857.33184522854,3521,114849.36118324831,29352.238816751695,3338.0,09:30
100pct,38,izobrazevalno,34627.45052695789,9177.349473042115,1014,0.0,0.0,0.0,09:30
100pct,38,poslovno,55640.05173956628,14084.748260433722,1614,38272.75757809537,9592.84242190463,1108.0,09:30
100pct,38,stanovanjsko,153305.1952519932,34442.00474800682,4346,0.0,0.0,0.0,09:30
100pct,38,zelene_povrsine,7340.8426124392345,2033.5573875607652,217,0.0,0.0,0.0,09:30
100pct,39,delovno_neopredeljeno,76653.50539291758,18904.894607082413,2212,76653.50539291758,18904.894607082413,2212.0,09:45
100pct,39,drugo_neopredeljeno,108934.85923052394,30255.54076947607,3222,0.0,0.0,0.0,09:45
100pct,39,industrijsko,121571.48248962955,31010.917510370447,3532,115186.79729496653,29490.002705033465,3349.0,09:45
100pct,39,izobrazevalno,34328.07602109809,9131.12397890191,1006,0.0,0.0,0.0,09:45
100pct,39,poslovno,57144.12043496878,14481.479565031215,1658,38521.50798684905,9646.492013150953,1115.0,09:45
100pct,39,stanovanjsko,155277.55517430638,35493.64482569362,4416,0.0,0.0,0.0,09:45
100pct,39,zelene_povrsine,7438.835258395231,2021.9647416047696,219,0.0,0.0,0.0,09:45
100pct,40,delovno_neopredeljeno,78628.0886450825,19349.511354917493,2268,78628.0886450825,19349.511354917493,2268.0,10:00
100pct,40,drugo_neopredeljeno,109013.5992609465,30306.400739053497,3225,0.0,0.0,0.0,10:00
100pct,40,industrijsko,121774.08020804834,31110.719791951655,3539,115464.23442629051,29601.365573709492,3358.0,10:00
100pct,40,izobrazevalno,33800.353096508414,8967.646903491586,990,0.0,0.0,0.0,10:00
100pct,40,poslovno,57636.37974350187,14637.220256498127,1673,38499.53804396959,9668.461956030413,1115.0,10:00
100pct,40,stanovanjsko,156518.60742209954,36282.99257790046,4463,0.0,0.0,0.0,10:00
100pct,40,zelene_povrsine,7183.102407989143,1975.2975920108565,212,0.0,0.0,0.0,10:00
100pct,41,delovno_neopredeljeno,77818.61840382137,19165.381596178635,2245,77818.61840382137,19165.381596178635,2245.0,10:15
100pct,41,drugo_neopredeljeno,107039.72361029775,29688.276389702252,3165,0.0,0.0,0.0,10:15
100pct,41,industrijsko,121345.73612990181,31063.863870098183,3528,115168.81591378537,29594.38408621463,3351.0,10:15
100pct,41,izobrazevalno,33244.92671591798,8875.073284082016,975,0.0,0.0,0.0,10:15
100pct,41,poslovno,57076.84023204881,14548.75976795119,1658,38291.6841949097,9617.115805090305,1109.0,10:15
100pct,41,stanovanjsko,158022.93274628118,37241.06725371883,4520,0.0,0.0,0.0,10:15
100pct,41,zelene_povrsine,7094.483543847344,1977.5164561526562,210,0.0,0.0,0.0,10:15
100pct,42,delovno_neopredeljeno,77422.09937688183,19086.700623118166,2234,77422.09937688183,19086.700623118166,2234.0,10:30
100pct,42,drugo_neopredeljeno,105431.45797654908,29309.34202345092,3119,0.0,0.0,0.0,10:30
100pct,42,industrijsko,121129.79310882947,31020.606891170533,3522,114722.14580925362,29522.654190746383,3339.0,10:30
100pct,42,izobrazevalno,32142.87896942342,8594.721030576582,943,0.0,0.0,0.0,10:30
100pct,42,poslovno,56516.98149592718,14460.618504072816,1643,38109.15680727489,9583.64319272511,1104.0,10:30
100pct,42,stanovanjsko,160382.42381483305,38467.176185166965,4603,0.0,0.0,0.0,10:30
100pct,42,zelene_povrsine,7249.316661870968,1995.4833381290316,214,0.0,0.0,0.0,10:30
100pct,43,delovno_neopredeljeno,76978.12166469185,19055.478335308155,2223,76978.12166469185,19055.478335308155,2223.0,10:45
100pct,43,drugo_neopredeljeno,104348.60638104711,29052.99361895289,3088,0.0,0.0,0.0,10:45
100pct,43,industrijsko,120042.01088911698,30769.189110883028,3491,113480.40222492862,29209.19777507138,3303.0,10:45
100pct,43,izobrazevalno,31593.48939397707,8496.110606022932,928,0.0,0.0,0.0,10:45
100pct,43,poslovno,56472.352905087406,14505.247094912598,1643,37840.23269492777,9550.167305072235,1097.0,10:45
100pct,43,stanovanjsko,162393.29554455145,39437.104455448534,4672,0.0,0.0,0.0,10:45
100pct,43,zelene_povrsine,7058.454265559698,1970.3457344403014,209,0.0,0.0,0.0,10:45
100pct,44,delovno_neopredeljeno,76975.91930263082,19100.88069736919,2224,76975.91930263082,19100.88069736919,2224.0,11:00
100pct,44,drugo_neopredeljeno,103646.22039982371,28848.17960017628,3067,0.0,0.0,0.0,11:00
100pct,44,industrijsko,119268.00000824449,30549.599991755505,3468,112749.31505229161,28989.884947708393,3281.0,11:00
100pct,44,izobrazevalno,30897.972794825437,8284.427205174565,907,0.0,0.0,0.0,11:00
100pct,44,poslovno,56662.692556132686,14530.907443867316,1648,37746.441429985025,9557.558570014979,1095.0,11:00
100pct,44,stanovanjsko,166039.6576952856,40931.5423047144,4791,0.0,0.0,0.0,11:00
100pct,44,zelene_povrsine,6962.258037894818,1936.941962105182,206,0.0,0.0,0.0,11:00
100pct,45,delovno_neopredeljeno,76365.0164343153,18934.183565684707,2206,76365.0164343153,18934.183565684707,2206.0,11:15
100pct,45,drugo_neopredeljeno,102153.99597123095,28439.60402876905,3023,0.0,0.0,0.0,11:15
100pct,45,industrijsko,118503.13912991989,30320.86087008012,3445,112310.0175345596,28824.38246544039,3267.0,11:15
100pct,45,izobrazevalno,30041.975518445193,8017.224481554809,881,0.0,0.0,0.0,11:15
100pct,45,poslovno,56942.07596962451,14683.524030375487,1658,37481.280346690575,9520.319653309425,1088.0,11:15
100pct,45,stanovanjsko,170569.12215725234,42622.87784274764,4935,0.0,0.0,0.0,11:15
100pct,45,zelene_povrsine,6863.909492557055,1905.6905074429449,203,0.0,0.0,0.0,11:15
100pct,46,delovno_neopredeljeno,76514.11131141632,19044.288688583685,2212,76514.11131141632,19044.288688583685,2212.0,11:30
100pct,46,drugo_neopredeljeno,100061.0487033343,27940.551296665708,2963,0.0,0.0,0.0,11:30
100pct,46,industrijsko,117452.96802651742,30075.031973482575,3415,111583.75707680169,28643.442923198316,3246.0,11:30
100pct,46,izobrazevalno,29296.133740710135,7812.6662592898665,859,0.0,0.0,0.0,11:30
100pct,46,poslovno,56043.98643106547,14458.413568934533,1632,37266.188336646825,9476.211663353177,1082.0,11:30
100pct,46,stanovanjsko,174178.22510666444,43981.77489333557,5050,0.0,0.0,0.0,11:30
100pct,46,zelene_povrsine,6958.562382892293,1940.6376171077072,206,0.0,0.0,0.0,11:30
100pct,47,delovno_neopredeljeno,76615.2165329744,19072.783467025594,2215,76615.2165329744,19072.783467025594,2215.0,11:45
100pct,47,drugo_neopredeljeno,97994.77034179,27458.02965820999,2904,0.0,0.0,0.0,11:45
100pct,47,industrijsko,116658.11170836314,29919.488291636855,3393,111031.78602021383,28547.413979786183,3231.0,11:45
100pct,47,izobrazevalno,28749.85544261454,7624.544557385463,842,0.0,0.0,0.0,11:45
100pct,47,poslovno,54929.4479307078,14147.352069292205,1599,37071.97903035694,9454.420969643068,1077.0,11:45
100pct,47,stanovanjsko,178892.2705812146,45747.7294187854,5200,0.0,0.0,0.0,11:45
100pct,47,zelene_povrsine,7036.254996930039,1992.5450030699617,209,0.0,0.0,0.0,11:45
100pct,48,delovno_neopredeljeno,76288.20832623565,19010.99167376436,2206,76288.20832623565,19010.99167376436,2206.0,12:00
100pct,48,drugo_neopredeljeno,96402.66075235861,26976.53924764138,2856,0.0,0.0,0.0,12:00
100pct,48,industrijsko,116420.05094162161,29855.149058378396,3386,110830.58002342841,28489.419976571593,3225.0,12:00
100pct,48,izobrazevalno,28092.648448324202,7460.9515516758,823,0.0,0.0,0.0,12:00
100pct,48,poslovno,54546.86969232325,14011.530307676752,1587,36992.84956694042,9447.150433059582,1075.0,12:00
100pct,48,stanovanjsko,182953.6822530809,47129.51774691911,5326,0.0,0.0,0.0,12:00
100pct,48,zelene_povrsine,6721.418486811586,1918.5815131884135,200,0.0,0.0,0.0,12:00
100pct,49,delovno_neopredeljeno,75468.93433227284,18836.665667727168,2183,75468.93433227284,18836.665667727168,2183.0,12:15
100pct,49,drugo_neopredeljeno,94155.80164419296,26458.598355807037,2792,0.0,0.0,0.0,12:15
100pct,49,industrijsko,116229.77107822463,30002.228921775382,3385,110794.28906592334,28655.31093407666,3228.0,12:15
100pct,49,izobrazevalno,27086.206716395864,7214.593283604137,794,0.0,0.0,0.0,12:15
100pct,49,poslovno,54076.45936706374,13920.340632936259,1574,36853.31714062553,9413.882859374475,1071.0,12:15
100pct,49,stanovanjsko,186419.59169493153,48545.208305068474,5439,0.0,0.0,0.0,12:15
100pct,49,zelene_povrsine,6280.408731852903,1797.9912681470973,187,0.0,0.0,0.0,12:15
100pct,50,delovno_neopredeljeno,75113.6182605629,18803.181739437106,2174,75113.6182605629,18803.181739437106,2174.0,12:30
100pct,50,drugo_neopredeljeno,91387.58563149898,25770.81436850102,2712,0.0,0.0,0.0,12:30
100pct,50,industrijsko,116121.20199787687,30067.598002123148,3384,110452.8184717058,28651.181528294197,3220.0,12:30
100pct,50,izobrazevalno,26584.250647453955,7068.549352546044,779,0.0,0.0,0.0,12:30
100pct,50,poslovno,53658.5068798308,13906.293120169199,1564,36675.34796386618,9419.052036133824,1067.0,12:30
100pct,50,stanovanjsko,189818.42257995918,49811.97742004083,5547,0.0,0.0,0.0,12:30
100pct,50,zelene_povrsine,6415.879343435532,1835.3206565644673,191,0.0,0.0,0.0,12:30
100pct,51,delovno_neopredeljeno,75365.35513771404,18940.24486228596,2183,75365.35513771404,18940.24486228596,2183.0,12:45
100pct,51,drugo_neopredeljeno,88574.8100084279,24911.5899915721,2627,0.0,0.0,0.0,12:45
100pct,51,industrijsko,115516.06766393609,29981.53233606391,3368,109778.3531375672,28504.8468624328,3201.0,12:45
100pct,51,izobrazevalno,25857.769359898353,6844.630640101648,757,0.0,0.0,0.0,12:45
100pct,51,poslovno,53246.54236321133,13843.057636788673,1553,36743.639925591255,9480.360074408747,1070.0,12:45
100pct,51,stanovanjsko,193772.3647756251,51258.035224374915,5672,0.0,0.0,0.0,12:45
100pct,51,zelene_povrsine,6344.777044533128,1820.022955466872,189,0.0,0.0,0.0,12:45
100pct,52,delovno_neopredeljeno,75735.6187472712,19088.381252728792,2195,75735.6187472712,19088.381252728792,2195.0,13:00
100pct,52,drugo_neopredeljeno,86234.89732015369,24357.102679846314,2560,0.0,0.0,0.0,13:00
100pct,52,industrijsko,116101.24877776971,30260.35122223029,3388,110402.66633587188,28787.733664128125,3222.0,13:00
100pct,52,izobrazevalno,25050.577381607294,6615.022618392704,733,0.0,0.0,0.0,13:00
100pct,52,poslovno,53175.22682124775,13871.173178752248,1552,36844.25949114332,9509.340508856683,1073.0,13:00
100pct,52,stanovanjsko,197896.56652109302,52749.83347890701,5802,0.0,0.0,0.0,13:00
100pct,52,zelene_povrsine,5943.65374257219,1702.7462574278102,177,0.0,0.0,0.0,13:00
100pct,53,delovno_neopredeljeno,76136.31413890512,19249.285861094882,2208,76136.31413890512,19249.285861094882,2208.0,13:15
100pct,53,drugo_neopredeljeno,83475.34114105123,23617.45885894877,2479,0.0,0.0,0.0,13:15
100pct,53,industrijsko,116140.33390981604,30394.066090183973,3392,110976.7914037401,29034.408596259887,3241.0,13:15
100pct,53,izobrazevalno,24469.29691459137,6505.10308540863,717,0.0,0.0,0.0,13:15
100pct,53,poslovno,52752.18714561294,13819.012854387067,1541,37106.050134601304,9593.1498653987,1081.0,13:15
100pct,53,stanovanjsko,201158.7405669584,54023.6594330416,5907,0.0,0.0,0.0,13:15
100pct,53,zelene_povrsine,5669.385395232697,1631.4146047673025,169,0.0,0.0,0.0,13:15
100pct,54,delovno_neopredeljeno,76173.02307027607,19298.976929723925,2210,76173.02307027607,19298.976929723925,2210.0,13:30
100pct,54,drugo_neopredeljeno,80878.73592491857,22930.864075081427,2403,0.0,0.0,0.0,13:30
100pct,54,industrijsko,116574.40466431994,30564.79533568005,3406,111697.01693483022,29307.78306516978,3264.0,13:30
100pct,54,izobrazevalno,23676.680857595256,6304.119142404743,694,0.0,0.0,0.0,13:30
100pct,54,poslovno,52259.60066525099,13749.999334749007,1528,37242.55872907983,9672.641270920172,1086.0,13:30
100pct,54,stanovanjsko,205037.6932001849,55415.10679981509,6029,0.0,0.0,0.0,13:30
100pct,54,zelene_povrsine,5485.2841737275185,1556.3158262724817,163,0.0,0.0,0.0,13:30
100pct,55,delovno_neopredeljeno,76366.03798721677,19451.56201278323,2218,76366.03798721677,19451.56201278323,2218.0,13:45
100pct,55,drugo_neopredeljeno,77857.01519385837,21978.184806141628,2311,0.0,0.0,0.0,13:45
100pct,55,industrijsko,116380.87554512057,30628.72445487944,3403,111815.40721391125,29448.592786088746,3270.0,13:45
100pct,55,izobrazevalno,22750.71052237152,6063.689477628482,667,0.0,0.0,0.0,13:45
100pct,55,poslovno,52117.1843340771,13762.815665922893,1525,37262.404026277436,9695.995973722565,1087.0,13:45
100pct,55,stanovanjsko,208832.49139095677,56761.108609043236,6148,0.0,0.0,0.0,13:45
100pct,55,zelene_povrsine,5121.333793421979,1488.266206578021,153,0.0,0.0,0.0,13:45
100pct,56,delovno_neopredeljeno,76412.44653322721,19491.55346677279,2220,76412.44653322721,19491.55346677279,2220.0,14:00
100pct,56,drugo_neopredeljeno,74444.90903227245,21070.29096772755,2211,0.0,0.0,0.0,14:00
100pct,56,industrijsko,116482.2663610865,30743.3336389135,3408,112237.36918948803,29631.430810511967,3284.0,14:00
100pct,56,izobrazevalno,21850.012788033637,5797.987211966363,640,0.0,0.0,0.0,14:00
100pct,56,poslovno,51214.11223229882,13413.087767701172,1496,37327.769389200614,9717.030610799391,1089.0,14:00
100pct,56,stanovanjsko,213012.21645904126,58283.78354095873,6280,0.0,0.0,0.0,14:00
100pct,56,zelene_povrsine,4910.981579015909,1439.4184209840914,147,0.0,0.0,0.0,14:00
100pct,57,delovno_neopredeljeno,75962.89694236979,19379.50305763022,2207,75962.89694236979,19379.50305763022,2207.0,14:15
100pct,57,drugo_neopredeljeno,71432.97929875151,20194.220701248483,2121,0.0,0.0,0.0,14:15
100pct,57,industrijsko,115497.75094316957,30561.44905683043,3381,111469.96772086246,29491.63227913754,3263.0,14:15
100pct,57,izobrazevalno,21065.548031248116,5545.651968751881,616,0.0,0.0,0.0,14:15
100pct,57,poslovno,50448.28449601921,13185.315503980793,1473,37086.72208635788,9655.67791364213,1082.0,14:15
100pct,57,stanovanjsko,217166.66460398154,60047.73539601847,6417,0.0,0.0,0.0,14:15
100pct,57,zelene_povrsine,4838.095026231199,1425.904973768801,145,0.0,0.0,0.0,14:15
100pct,58,delovno_neopredeljeno,75580.6001633138,19286.599836686215,2196,75580.6001633138,19286.599836686215,2196.0,14:30
100pct,58,drugo_neopredeljeno,68390.73255843797,19391.66744156203,2032,0.0,0.0,0.0,14:30
100pct,58,industrijsko,114188.31362402499,30315.686375975012,3345,110344.79245659002,29277.60754340998,3232.0,14:30
100pct,58,izobrazevalno,20052.420675644466,5262.7793243555325,586,0.0,0.0,0.0,14:30
100pct,58,poslovno,49325.44359538218,12925.756404617816,1441,36551.70211854945,9499.49788145055,1066.0,14:30
100pct,58,stanovanjsko,223223.9448477967,62198.45515220333,6607,0.0,0.0,0.0,14:30
100pct,58,zelene_povrsine,4530.392738220637,1344.807261779363,136,0.0,0.0,0.0,14:30
100pct,59,delovno_neopredeljeno,74810.88813911068,19105.91186088932,2174,74810.88813911068,19105.91186088932,2174.0,14:45
