scenarij,TimeStep,celica,pos_zgornja,neg_zgornja,vozila_zgornja,Cas,sredisce_lat,sredisce_lon
20pct,0,20_7,34.82747699560494,8.372523004395061,1,00:00,45.91234,15.38848
20pct,0,20_8,243.9955705433562,58.404429456643854,7,00:00,45.91234,15.39494
20pct,0,20_9,32.66042550941594,10.53957449058406,1,00:00,45.91234,15.4014
20pct,0,21_14,112.93634036925718,16.663659630742814,3,00:00,45.91685,15.43372
20pct,0,21_17,128.51978660113,44.28021339887,4,00:00,45.91685,15.45311
20pct,0,21_18,891.4821316011777,231.71786839882228,26,00:00,45.91685,15.45957
20pct,0,21_20,473.5765946207798,88.0234053792202,13,00:00,45.91685,15.4725
20pct,0,21_21,1371.5011276997204,270.0988723002794,38,00:00,45.91685,15.47897
20pct,0,21_22,1617.477774485822,283.322225514178,44,00:00,45.91685,15.48543
20pct,0,21_23,330.9431873101127,57.856812689887306,9,00:00,45.91685,15.49189
20pct,0,21_24,36.88544727956714,6.314552720432864,1,00:00,45.91685,15.49836
20pct,0,21_25,200.89563905712112,58.304360942878894,6,00:00,45.91685,15.50482
20pct,0,21_28,35.04641799344533,8.153582006554664,1,00:00,45.91685,15.52421
20pct,0,21_3,323.5959146924791,65.20408530752091,9,00:00,45.91685,15.36262
20pct,0,21_7,188.99154615588154,27.008453844118492,5,00:00,45.91685,15.38848
20pct,0,21_8,147.28745675036393,25.51254324963606,4,00:00,45.91685,15.39494
20pct,0,21_9,175.2439604250223,40.7560395749777,5,00:00,45.91685,15.4014
20pct,0,22_1,72.58244412313098,13.817555876869026,2,00:00,45.92135,15.3497
20pct,0,22_14,36.08297733229548,7.117022667704523,1,00:00,45.92135,15.43372
20pct,0,22_16,505.0807106996377,142.91928930036238,15,00:00,45.92135,15.44665
20pct,0,22_17,381.1550210508784,94.04497894912156,11,00:00,45.92135,15.45311
20pct,0,22_18,956.9532683052687,166.2467316947314,26,00:00,45.92135,15.45957
20pct,0,22_19,183.13634035671743,32.863659643282574,5,00:00,45.92135,15.46604
20pct,0,22_2,114.85603809614264,14.743961903857354,3,00:00,45.92135,15.35616
20pct,0,22_20,110.0379839498118,19.562016050188205,3,00:00,45.92135,15.4725
20pct,0,22_22,208.20917687258301,50.990823127416995,6,00:00,45.92135,15.48543
20pct,0,22_24,572.6405550926738,75.35944490732619,15,00:00,45.92135,15.49836
20pct,0,22_25,79.64732505224383,6.752674947756184,2,00:00,45.92135,15.50482
20pct,0,22_3,446.9713979818432,114.62860201815684,13,00:00,45.92135,15.36262
20pct,0,22_9,121.09206385172392,8.507936148276094,3,00:00,45.92135,15.4014
20pct,0,23_1,219.5012794617885,39.6987205382115,6,00:00,45.92586,15.3497
20pct,0,23_17,43.1070191537306,0.09298084626939954,1,00:00,45.92586,15.45311
20pct,0,23_18,519.9466676661114,84.8533323338886,14,00:00,45.92586,15.45957
20pct,0,23_19,33.04447478211979,10.15552521788021,1,00:00,45.92586,15.46604
20pct,0,23_20,36.76310013964176,6.436899860358245,1,00:00,45.92586,15.4725
20pct,0,23_21,133.3829102746988,39.41708972530122,4,00:00,45.92586,15.47897
20pct,0,23_3,110.60008500895674,18.999914991043237,3,00:00,45.92586,15.36262
20pct,0,24_10,179.58307314267734,36.416926857322636,5,00:00,45.93036,15.40787
20pct,0,24_18,267.3203805137399,35.07961948626006,7,00:00,45.93036,15.45957
20pct,0,24_19,761.1386552693984,189.26134473060162,22,00:00,45.93036,15.46604
20pct,0,24_7,62.67402960969081,23.72597039030919,2,00:00,45.93036,15.38848
20pct,0,24_8,446.2454190158081,115.35458098419184,13,00:00,45.93036,15.39494
20pct,0,24_9,825.6600613231298,124.73993867687025,22,00:00,45.93036,15.4014
20pct,0,25_13,113.85850613562532,15.741493864374673,3,00:00,45.93486,15.42726
20pct,0,25_19,307.5421209582885,38.05787904171145,8,00:00,45.93486,15.46604
20pct,0,25_20,1270.5946669352684,284.6053330647314,36,00:00,45.93486,15.4725
20pct,0,25_21,588.6186116642031,102.5813883357969,16,00:00,45.93486,15.47897
20pct,0,25_22,146.19168462285472,26.608315377145285,4,00:00,45.93486,15.48543
20pct,0,25_23,376.3034907174567,98.89650928254326,11,00:00,45.93486,15.49189
20pct,0,25_24,67.53810018315548,18.861899816844517,2,00:00,45.93486,15.49836
20pct,0,25_3,29.18206709576747,14.01793290423253,1,00:00,45.93486,15.36262
20pct,0,25_9,66.97654589645609,19.423454103543918,2,00:00,45.93486,15.4014
20pct,0,26_13,31.0696077402,12.1303922598,1,00:00,45.93937,15.42726
20pct,0,26_17,35.29506960266767,7.904930397332325,1,00:00,45.93937,15.45311
20pct,0,26_19,684.49258628762,136.30741371237994,19,00:00,45.93937,15.46604
20pct,0,26_20,1896.6255405831093,306.57445941689053,51,00:00,45.93937,15.4725
20pct,0,26_21,1744.193664933286,372.6063350667138,49,00:00,45.93937,15.47897
20pct,0,26_22,400.27338270676626,74.92661729323379,11,00:00,45.93937,15.48543
20pct,0,26_23,201.8175079439466,57.382492056053394,6,00:00,45.93937,15.49189
20pct,0,26_24,36.47120077534665,6.728799224653345,1,00:00,45.93937,15.49836
20pct,0,26_26,33.0531699649549,10.1468300350451,1,00:00,45.93937,15.51128
20pct,0,26_29,42.16025419448084,1.039745805519167,1,00:00,45.93937,15.53067
20pct,0,26_30,34.761975750565,8.438024249434996,1,00:00,45.93937,15.53714
20pct,0,26_32,129.17303311737584,43.626966882624174,4,00:00,45.93937,15.55006
20pct,0,26_33,618.8794495159821,115.52055048401789,17,00:00,45.93937,15.55653
20pct,0,26_34,36.17629878393544,7.023701216064564,1,00:00,45.93937,15.56299
20pct,0,26_7,382.6257452977403,92.57425470225971,11,00:00,45.93937,15.38848
20pct,0,26_8,39.76041170866108,3.43958829133892,1,00:00,45.93937,15.39494
20pct,0,27_16,167.53927137840375,48.46072862159623,5,00:00,45.94387,15.44665
20pct,0,27_17,434.72470635157276,83.67529364842721,12,00:00,45.94387,15.45311
20pct,0,27_18,33.87185990733779,9.328140092662212,1,00:00,45.94387,15.45957
20pct,0,27_19,211.55616088530397,47.64383911469605,6,00:00,45.94387,15.46604
20pct,0,27_20,68.56914769264496,17.830852307355045,2,00:00,45.94387,15.4725
20pct,0,27_21,1186.402356697075,239.19764330292506,33,00:00,45.94387,15.47897
20pct,0,27_22,1190.91773274643,234.68226725357005,33,00:00,45.94387,15.48543
20pct,0,27_23,138.95194887142432,33.84805112857567,4,00:00,45.94387,15.49189
20pct,0,27_26,32.19836058173595,11.00163941826404,1,00:00,45.94387,15.51128
20pct,0,27_27,171.43845861681436,44.56154138318562,5,00:00,45.94387,15.51775
20pct,0,27_28,69.44326270255863,16.956737297441364,2,00:00,45.94387,15.52421
20pct,0,27_29,759.2257202833832,147.97427971661685,21,00:00,45.94387,15.53067
20pct,0,27_3,37.64706826380365,5.552931736196352,1,00:00,45.94387,15.36262
20pct,0,27_30,512.1799343423102,92.62006565768984,14,00:00,45.94387,15.53714
20pct,0,27_31,61.17675496062152,25.22324503937848,2,00:00,45.94387,15.5436
20pct,0,28_11,145.7379624329057,27.0620375670943,4,00:00,45.94838,15.41433
20pct,0,28_12,355.4004874643391,76.59951253566092,10,00:00,45.94838,15.42079
20pct,0,28_13,359.45115305657157,72.54884694342846,10,00:00,45.94838,15.42726
20pct,0,28_14,184.41197288327842,31.588027116721577,5,00:00,45.94838,15.43372
20pct,0,28_16,178.1182884203269,37.881711579673095,5,00:00,45.94838,15.44665
20pct,0,28_17,311.6399524774738,77.16004752252618,9,00:00,45.94838,15.45311
20pct,0,28_18,234.67740652625596,67.72259347374404,7,00:00,45.94838,15.45957
20pct,0,28_20,40.858306017769,2.341693982231007,1,00:00,45.94838,15.4725
20pct,0,28_21,542.0433534520232,149.15664654797678,16,00:00,45.94838,15.47897
20pct,0,28_22,1352.3306822498412,246.06931775015875,37,00:00,45.94838,15.48543
20pct,0,28_23,39.13574739845246,4.064252601547539,1,00:00,45.94838,15.49189
20pct,0,28_24,114.30326912135854,15.296730878641451,3,00:00,45.94838,15.49836
20pct,0,28_25,144.70290627985588,28.097093720144144,4,00:00,45.94838,15.50482
20pct,0,28_26,243.04459041017657,59.355409589823424,7,00:00,45.94838,15.51128
20pct,0,28_27,440.90972342012566,77.49027657987435,12,00:00,45.94838,15.51775
20pct,0,28_28,247.48443195662236,54.915568043377675,7,00:00,45.94838,15.52421
20pct,0,28_29,159.02848548406004,13.771514515939948,4,00:00,45.94838,15.53067
20pct,0,28_30,1077.9879084393172,261.2120915606828,31,00:00,45.94838,15.53714
20pct,0,28_31,173.65011949653342,42.34988050346658,5,00:00,45.94838,15.5436
20pct,0,28_5,71.13558542208656,15.264414577913433,2,00:00,45.94838,15.37555
20pct,0,29_10,36.53910105629726,6.660898943702739,1,00:00,45.95288,15.40787
20pct,0,29_11,429.24861882169466,89.15138117830534,12,00:00,45.95288,15.41433
20pct,0,29_13,607.5014557036172,83.69854429638278,16,00:00,45.95288,15.42726
20pct,0,29_14,69.14206055376893,17.257939446231067,2,00:00,45.95288,15.43372
20pct,0,29_17,534.6126634156138,113.38733658438618,15,00:00,45.95288,15.45311
20pct,0,29_18,499.6773443463715,61.92265565362845,13,00:00,45.95288,15.45957
20pct,0,29_19,372.22610214797294,59.77389785202705,10,00:00,45.95288,15.46604
20pct,0,29_20,318.48310203518406,70.31689796481595,9,00:00,45.95288,15.4725
20pct,0,29_21,177.90971162737316,38.090288372626844,5,00:00,45.95288,15.47897
20pct,0,29_22,772.1086852853119,178.29131471468807,22,00:00,45.95288,15.48543
20pct,0,29_24,1064.0959526840825,231.90404731591758,30,00:00,45.95288,15.49836
20pct,0,29_25,1440.3610471583609,287.6389528416393,40,00:00,45.95288,15.50482
20pct,0,29_26,302.717284137435,42.882715862565,8,00:00,45.95288,15.51128
20pct,0,29_27,226.0852256809688,33.114774319031184,6,00:00,45.95288,15.51775
20pct,0,29_28,40.29260307578399,2.907396924216002,1,00:00,45.95288,15.52421
20pct,0,29_30,216.5815503776441,42.61844962235588,6,00:00,45.95288,15.53714
20pct,0,29_4,636.0903742662979,141.50962573370202,18,00:00,45.95288,15.36909
20pct,0,29_5,403.5782983286314,114.82170167136857,12,00:00,45.95288,15.37555
20pct,0,29_6,29.44294688122962,13.75705311877038,1,00:00,45.95288,15.38201
20pct,0,29_8,361.48512069158465,70.51487930841535,10,00:00,45.95288,15.39494
20pct,0,29_9,693.6594363699114,127.14056363008852,19,00:00,45.95288,15.4014
20pct,0,2_20,37.48931214239983,5.71068785760017,1,00:00,45.83126,15.4725
20pct,0,2_21,32.72524556278884,10.47475443721116,1,00:00,45.83126,15.47897
20pct,0,2_25,323.0215944305524,65.77840556944761,9,00:00,45.83126,15.50482
20pct,0,30_10,35.95559898427703,7.244401015722966,1,00:00,45.95739,15.40787
20pct,0,30_11,70.70991338530925,15.69008661469075,2,00:00,45.95739,15.41433
20pct,0,30_16,384.02735744482806,91.17264255517196,11,00:00,45.95739,15.44665
20pct,0,30_17,416.6189767267601,58.58102327323992,11,00:00,45.95739,15.45311
20pct,0,30_18,1006.8042288649949,159.5957711350051,27,00:00,45.95739,15.45957
20pct,0,30_19,62.743179049983354,23.65682095001665,2,00:00,45.95739,15.46604
20pct,0,30_20,278.6180752034593,66.98192479654074,8,00:00,45.95739,15.4725
20pct,0,30_21,481.6191085273655,123.18089147263453,14,00:00,45.95739,15.47897
20pct,0,30_22,478.5145104183732,83.08548958162675,13,00:00,45.95739,15.48543
20pct,0,30_23,956.1016283324682,167.09837166753186,26,00:00,45.95739,15.49189
20pct,0,30_24,1850.7830017123495,352.41699828765053,51,00:00,45.95739,15.49836
20pct,0,30_25,1302.5943379475225,252.60566205247744,36,00:00,45.95739,15.50482
20pct,0,30_7,140.903767233042,31.896232766957997,4,00:00,45.95739,15.38848
20pct,0,30_8,278.95663398345323,66.64336601654675,8,00:00,45.95739,15.39494
20pct,0,30_9,145.730600253038,27.069399746962006,4,00:00,45.95739,15.4014
20pct,0,31_10,253.09770828189374,49.30229171810627,7,00:00,45.96189,15.40787
20pct,0,31_13,242.71685102223364,59.68314897776632,7,00:00,45.96189,15.42726
20pct,0,31_14,436.21266036677713,82.18733963322288,12,00:00,45.96189,15.43372
20pct,0,31_15,474.8924471161734,86.70755288382662,13,00:00,45.96189,15.44018
20pct,0,31_16,64.39671495576498,22.00328504423502,2,00:00,45.96189,15.44665
20pct,0,31_17,725.1163573265053,182.08364267349475,21,00:00,45.96189,15.45311
20pct,0,31_18,252.55513970999021,93.04486029000981,8,00:00,45.96189,15.45957
20pct,0,31_19,302.21111059510764,43.38888940489234,8,00:00,45.96189,15.46604
20pct,0,31_20,138.91467390466732,33.88532609533269,4,00:00,45.96189,15.4725
20pct,0,31_21,255.30137398463117,47.09862601536881,7,00:00,45.96189,15.47897
20pct,0,31_22,640.2414131703739,137.3585868296261,18,00:00,45.96189,15.48543
20pct,0,31_23,1935.3328619298045,397.4671380701955,54,00:00,45.96189,15.49189
20pct,0,31_24,2285.9624295204503,435.6375704795496,63,00:00,45.96189,15.49836
20pct,0,31_25,149.06745338902786,23.73254661097215,4,00:00,45.96189,15.50482
20pct,0,31_7,398.11316837894174,77.08683162105822,11,00:00,45.96189,15.38848
20pct,0,31_8,837.1928709219648,156.40712907803524,23,00:00,45.96189,15.39494
20pct,0,32_11,111.22346376041372,18.37653623958626,3,00:00,45.9664,15.41433
20pct,0,32_12,71.41991741999048,14.980082580009523,2,00:00,45.9664,15.42079
20pct,0,32_13,147.57372256608954,25.226277433910468,4,00:00,45.9664,15.42726
20pct,0,32_16,73.85238042609251,12.547619573907497,2,00:00,45.9664,15.44665
20pct,0,32_17,71.56569464638898,14.834305353611029,2,00:00,45.9664,15.45311
20pct,0,32_18,565.7459656989059,125.45403430109401,16,00:00,45.9664,15.45957
20pct,0,32_19,40.04036838038282,3.15963161961718,1,00:00,45.9664,15.46604
20pct,0,32_22,1481.1030765240448,203.69692347595517,39,00:00,45.9664,15.48543
20pct,0,32_23,339.74706573626526,49.05293426373471,9,00:00,45.9664,15.49189
20pct,0,32_24,251.85132908506,50.548670914940004,7,00:00,45.9664,15.49836
20pct,0,32_28,144.64379404717826,28.156205952821743,4,00:00,45.9664,15.52421
20pct,0,33_10,41.03696444839252,2.163035551607479,1,00:00,45.9709,15.40787
20pct,0,33_12,390.1972130970408,85.00278690295923,11,00:00,45.9709,15.42079
20pct,0,33_15,328.13696237815145,60.66303762184853,9,00:00,45.9709,15.44018
20pct,0,33_17,378.69474559805826,96.50525440194176,11,00:00,45.9709,15.45311
20pct,0,33_18,219.92518786135759,39.27481213864242,6,00:00,45.9709,15.45957
20pct,0,33_19,216.2865093397439,42.913490660256116,6,00:00,45.9709,15.46604
20pct,0,33_22,915.170561488357,164.8294385116431,25,00:00,45.9709,15.48543
20pct,0,33_28,287.5782115088585,58.021788491141464,8,00:00,45.9709,15.52421
20pct,0,33_7,39.52457504507257,3.675424954927432,1,00:00,45.9709,15.38848
20pct,0,33_8,146.5556426549823,26.244357345017665,4,00:00,45.9709,15.39494
20pct,0,34_10,541.3798019943761,106.62019800562388,15,00:00,45.97541,15.40787
20pct,0,34_15,110.93678831610231,18.663211683897693,3,00:00,45.97541,15.44018
20pct,0,34_16,42.15543060245798,1.044569397542018,1,00:00,45.97541,15.44665
20pct,0,34_17,114.8111407824382,14.788859217561807,3,00:00,45.97541,15.45311
20pct,0,34_18,228.10921176086492,74.29078823913508,7,00:00,45.97541,15.45957
20pct,0,34_19,137.32876279908075,35.47123720091924,4,00:00,45.97541,15.46604
20pct,0,34_22,210.811096886806,48.388903113193955,6,00:00,45.97541,15.48543
20pct,0,34_28,34.93398189330503,8.266018106694972,1,00:00,45.97541,15.52421
20pct,0,34_31,63.89471123469656,22.505288765303447,2,00:00,45.97541,15.5436
20pct,0,34_6,99.59946221284262,30.00053778715737,3,00:00,45.97541,15.38201
20pct,0,34_8,41.79820527255769,1.401794727442316,1,00:00,45.97541,15.39494
20pct,0,35_10,30.68482076424713,12.51517923575287,1,00:00,45.97991,15.40787
20pct,0,35_14,98.09608850098923,31.503911499010787,3,00:00,45.97991,15.43372
20pct,0,35_19,178.4627181102889,37.53728188971108,5,00:00,45.97991,15.46604
20pct,0,35_21,138.33917183955666,34.46082816044334,4,00:00,45.97991,15.47897
20pct,0,35_22,63.342505177123186,23.05749482287683,2,00:00,45.97991,15.48543
20pct,0,35_23,82.54437916339184,3.855620836608162,2,00:00,45.97991,15.49189
20pct,0,35_26,379.44030302792277,95.75969697207728,11,00:00,45.97991,15.51128
20pct,0,35_27,120.73548878143266,8.864511218567321,3,00:00,45.97991,15.51775
20pct,0,35_29,189.50453288791073,26.495467112089276,5,00:00,45.97991,15.53067
20pct,0,35_31,107.59512471061444,22.00487528938556,3,00:00,45.97991,15.5436
20pct,0,35_6,81.33933687157571,5.060663128424303,2,00:00,45.97991,15.38201
20pct,0,35_7,148.58918271321585,24.21081728678414,4,00:00,45.97991,15.38848
20pct,0,35_8,345.9252186571843,86.07478134281571,10,00:00,45.97991,15.39494
20pct,0,35_9,113.14427027701623,16.45572972298377,3,00:00,45.97991,15.4014
20pct,0,36_10,42.99294386177291,0.207056138227083,1,00:00,45.98441,15.40787
20pct,0,36_19,41.26257429200155,1.937425707998457,1,00:00,45.98441,15.46604
20pct,0,36_20,39.55839656669871,3.641603433301286,1,00:00,45.98441,15.4725
20pct,0,36_21,119.31700338380641,10.282996616193607,3,00:00,45.98441,15.47897
20pct,0,36_8,38.05175917433589,5.148240825664111,1,00:00,45.98441,15.39494
20pct,0,37_19,142.1928443274855,30.60715567251451,4,00:00,45.98892,15.46604
20pct,0,37_20,100.15928696061462,29.440713039385376,3,00:00,45.98892,15.4725
20pct,0,37_24,70.53267579547378,15.8673242045262,2,00:00,45.98892,15.49836
20pct,0,37_25,36.61004739315175,6.589952606848249,1,00:00,45.98892,15.50482
20pct,0,37_26,37.31247095199799,5.887529048002011,1,00:00,45.98892,15.51128
20pct,0,37_27,29.22634496345203,13.97365503654797,1,00:00,45.98892,15.51775
20pct,0,38_19,79.61660268372592,6.783397316274074,2,00:00,45.99342,15.46604
20pct,0,38_20,101.71994065478202,27.880059345217976,3,00:00,45.99342,15.4725
20pct,0,38_21,356.25356986376664,75.74643013623333,10,00:00,45.99342,15.47897
20pct,0,38_22,187.69031090839863,28.309689091601346,5,00:00,45.99342,15.48543
20pct,0,38_24,76.6241445772933,9.77585542270671,2,00:00,45.99342,15.49836
20pct,0,39_20,256.4011071392931,45.99889286070691,7,00:00,45.99793,15.4725
20pct,0,39_21,111.74686735584247,17.85313264415752,3,00:00,45.99793,15.47897
20pct,0,39_22,38.18780676835162,5.012193231648378,1,00:00,45.99793,15.48543
20pct,0,39_23,78.76643905109083,7.633560948909167,2,00:00,45.99793,15.49189
20pct,0,39_24,79.8471475737677,6.552852426232294,2,00:00,45.99793,15.49836
20pct,0,39_25,35.25418552689895,7.945814473101053,1,00:00,45.99793,15.50482
20pct,0,39_28,105.85978812927372,23.74021187072627,3,00:00,45.99793,15.52421
20pct,0,3_19,226.53202146831973,75.86797853168027,7,00:00,45.83577,15.46604
20pct,0,3_20,33.67159955428269,9.528400445717315,1,00:00,45.83577,15.4725
20pct,0,3_21,355.8708749282209,76.12912507177907,10,00:00,45.83577,15.47897
20pct,0,3_29,389.1557008905579,86.04429910944208,11,00:00,45.83577,15.53067
20pct,0,40_20,33.48493531944014,9.715064680559856,1,00:00,46.00243,15.4725
20pct,0,40_21,387.9232309990047,87.2767690009953,11,00:00,46.00243,15.47897
20pct,0,40_23,181.6113085682912,34.3886914317088,5,00:00,46.00243,15.49189
20pct,0,40_24,36.79864862598379,6.401351374016202,1,00:00,46.00243,15.49836
20pct,0,40_34,41.04768498034726,2.152315019652736,1,00:00,46.00243,15.56299
20pct,0,41_21,141.79075504655341,31.00924495344659,4,00:00,46.00694,15.47897
20pct,0,41_22,221.5434507942824,37.6565492057176,6,00:00,46.00694,15.48543
20pct,0,41_23,42.79430053527793,0.4056994647220722,1,00:00,46.00694,15.49189
20pct,0,41_24,32.69803336552954,10.50196663447046,1,00:00,46.00694,15.49836
20pct,0,41_26,30.23801967111451,12.96198032888549,1,00:00,46.00694,15.51128
20pct,0,42_13,36.92725459717217,6.272745402827834,1,00:00,46.01144,15.42726
20pct,0,42_18,78.38821814435241,8.011781855647607,2,00:00,46.01144,15.45957
20pct,0,42_20,139.12457339240365,33.67542660759637,4,00:00,46.01144,15.4725
20pct,0,42_21,28.92408850272603,14.27591149727397,1,00:00,46.01144,15.47897
20pct,0,42_22,75.4447958784563,10.955204121543707,2,00:00,46.01144,15.48543
20pct,0,42_23,114.49197525359706,15.108024746402922,3,00:00,46.01144,15.49189
20pct,0,42_25,74.60183270346454,11.798167296535457,2,00:00,46.01144,15.50482
20pct,0,43_18,74.96158802677364,11.43841197322637,2,00:00,46.01595,15.45957
20pct,0,43_20,82.7283569297763,3.6716430702237086,2,00:00,46.01595,15.4725
20pct,0,43_21,568.780324844809,122.41967515519099,16,00:00,46.01595,15.47897
20pct,0,43_22,76.17886462939242,10.22113537060757,2,00:00,46.01595,15.48543
20pct,0,43_25,63.54591703666158,22.85408296333842,2,00:00,46.01595,15.50482
20pct,0,43_26,72.14427449532968,14.255725504670313,2,00:00,46.01595,15.51128
20pct,0,43_27,34.40299264591795,8.797007354082043,1,00:00,46.01595,15.51775
20pct,0,44_20,1090.83562038242,205.16437961757993,30,00:00,46.02045,15.4725
20pct,0,44_21,443.43820317733673,74.9617968226632,12,00:00,46.02045,15.47897
20pct,0,45_18,74.77189700019528,11.628102999804717,2,00:00,46.02495,15.45957
20pct,0,45_19,99.10646490609403,30.49353509390596,3,00:00,46.02495,15.46604
20pct,0,45_20,157.5164869895619,15.283513010438085,4,00:00,46.02495,15.4725
20pct,0,45_21,153.7828722862077,19.0171277137923,4,00:00,46.02495,15.47897
20pct,0,45_22,71.18259282550719,15.217407174492816,2,00:00,46.02495,15.48543
20pct,0,46_19,150.51985790120057,22.280142098799445,4,00:00,46.02946,15.46604
20pct,0,46_21,36.65949531464828,6.540504685351729,1,00:00,46.02946,15.47897
