scenarij,TimeStep,kategorija,pos_zgornja,neg_zgornja,vozila_zgornja,pos_spodnja,neg_spodnja,vozila_spodnja,Cas
10pct,24,stanovanjsko,59535.28135253667,11960.71864746333,1655,0.0,0.0,0.0,06:00
10pct,25,drugo_neopredeljeno,28.50955657530933,14.69044342469067,1,0.0,0.0,0.0,06:15
10pct,25,industrijsko,93.97862814898684,35.62137185101315,3,93.97862814898684,35.62137185101315,3.0,06:15
10pct,25,izobrazevalno,31.5896507922247,11.6103492077753,1,0.0,0.0,0.0,06:15
10pct,25,stanovanjsko,58669.944132459146,11789.255867540855,1631,0.0,0.0,0.0,06:15
10pct,26,delovno_neopredeljeno,35.80583288128772,7.39416711871228,1,35.80583288128772,7.39416711871228,1.0,06:30
10pct,26,drugo_neopredeljeno,267.10437744595595,78.49562255404406,8,0.0,0.0,0.0,06:30
10pct,26,industrijsko,312.61647292650673,76.18352707349328,9,312.61647292650673,76.18352707349328,9.0,06:30
10pct,26,izobrazevalno,102.64983271154289,26.950167288457116,3,0.0,0.0,0.0,06:30
10pct,26,poslovno,113.3574301654256,59.4425698345744,4,113.3574301654256,59.4425698345744,4.0,06:30
10pct,26,stanovanjsko,58075.83149768862,11692.168502311384,1615,0.0,0.0,0.0,06:30
10pct,27,delovno_neopredeljeno,174.1332353350083,41.86676466499171,5,174.1332353350083,41.86676466499171,5.0,06:45
10pct,27,drugo_neopredeljeno,412.00030908173915,106.39969091826086,12,0.0,0.0,0.0,06:45
10pct,27,industrijsko,446.1620075466283,115.43799245337169,13,446.1620075466283,115.43799245337169,13.0,06:45
10pct,27,izobrazevalno,200.5951555693949,58.6048444306051,6,0.0,0.0,0.0,06:45
10pct,27,poslovno,186.54133305799928,72.65866694200069,6,186.54133305799928,72.65866694200069,6.0,06:45
10pct,27,stanovanjsko,57335.471111134466,11525.328888865533,1594,0.0,0.0,0.0,06:45
10pct,27,zelene_povrsine,29.12074495603143,14.07925504396857,1,0.0,0.0,0.0,06:45
10pct,28,delovno_neopredeljeno,305.2609504660075,83.53904953399254,9,305.2609504660075,83.53904953399254,9.0,07:00
10pct,28,drugo_neopredeljeno,342.12461269268476,89.87538730731528,10,0.0,0.0,0.0,07:00
10pct,28,industrijsko,726.6240706202783,180.5759293797217,21,726.6240706202783,180.5759293797217,21.0,07:00
10pct,28,izobrazevalno,292.46276386289776,96.33723613710227,9,0.0,0.0,0.0,07:00
10pct,28,poslovno,262.81098944590724,82.78901055409277,8,262.81098944590724,82.78901055409277,8.0,07:00
10pct,28,stanovanjsko,56891.36117135723,11451.03882864277,1582,0.0,0.0,0.0,07:00
10pct,28,zelene_povrsine,29.12074495603143,14.07925504396857,1,0.0,0.0,0.0,07:00
10pct,29,delovno_neopredeljeno,375.0820129530042,100.11798704699582,11,375.0820129530042,100.11798704699582,11.0,07:15
10pct,29,drugo_neopredeljeno,479.4819763200442,125.3180236799558,14,0.0,0.0,0.0,07:15
10pct,29,industrijsko,903.8561908909602,219.34380910903982,26,903.8561908909602,219.34380910903982,26.0,07:15
10pct,29,izobrazevalno,363.70029541220856,111.49970458779146,11,0.0,0.0,0.0,07:15
10pct,29,poslovno,293.8458232273983,94.95417677260171,9,262.81098944590724,82.78901055409277,8.0,07:15
10pct,29,stanovanjsko,49561.78308362854,9967.81691637146,1378,0.0,0.0,0.0,07:15
10pct,29,zelene_povrsine,29.12074495603143,14.07925504396857,1,0.0,0.0,0.0,07:15
10pct,30,delovno_neopredeljeno,375.0820129530042,100.11798704699582,11,375.0820129530042,100.11798704699582,11.0,07:30
10pct,30,drugo_neopredeljeno,1012.1411487491639,283.8588512508362,30,0.0,0.0,0.0,07:30
10pct,30,industrijsko,2227.070362339244,537.729637660756,64,2227.070362339244,537.729637660756,64.0,07:30
10pct,30,izobrazevalno,793.4523317912553,243.34766820874464,24,0.0,0.0,0.0,07:30
10pct,30,poslovno,757.251952183767,193.148047816233,22,663.5589887085844,157.2410112914157,19.0,07:30
10pct,30,stanovanjsko,43875.95171645017,8828.048283549835,1220,0.0,0.0,0.0,07:30
10pct,30,zelene_povrsine,141.07942476928793,31.720575230712065,4,0.0,0.0,0.0,07:30
10pct,31,delovno_neopredeljeno,870.6983852076597,209.30161479234027,25,870.6983852076597,209.30161479234027,25.0,07:45
10pct,31,drugo_neopredeljeno,1602.6514689303792,470.9485310696207,48,0.0,0.0,0.0,07:45
10pct,31,industrijsko,3868.3696955939013,970.0303044060988,112,3796.1411464386365,955.8588535613634,110.0,07:45
10pct,31,izobrazevalno,1492.248054271713,451.75194572828707,45,0.0,0.0,0.0,07:45
10pct,31,poslovno,1477.8055875859138,379.7944124140862,43,1134.055964171136,291.544035828864,33.0,07:45
10pct,31,stanovanjsko,37794.06381107474,7609.13618892526,1051,0.0,0.0,0.0,07:45
10pct,31,zelene_povrsine,241.21638750027574,61.18361249972425,7,0.0,0.0,0.0,07:45
10pct,32,delovno_neopredeljeno,1750.1508289489805,409.84917105101965,50,1750.1508289489805,409.84917105101965,50.0,08:00
10pct,32,drugo_neopredeljeno,3075.5992702716467,855.600729728353,91,0.0,0.0,0.0,08:00
10pct,32,industrijsko,5534.206266986308,1464.193733013692,162,5401.049825970344,1424.5501740296568,158.0,08:00
10pct,32,izobrazevalno,2174.3585023452124,633.6414976547877,65,0.0,0.0,0.0,08:00
10pct,32,poslovno,2043.8644659739582,504.93553402604164,59,1629.277315497342,401.1226845026579,47.0,08:00
10pct,32,stanovanjsko,33072.552194092365,6801.047805907638,923,0.0,0.0,0.0,08:00
10pct,32,zelene_povrsine,310.7817800849838,78.0182199150162,9,0.0,0.0,0.0,08:00
10pct,33,delovno_neopredeljeno,3229.533516567939,788.066483432061,93,3229.533516567939,788.066483432061,93.0,08:15
10pct,33,drugo_neopredeljeno,4360.860604793828,1168.7393952061723,128,0.0,0.0,0.0,08:15
10pct,33,industrijsko,6920.919599507985,1762.2804004920147,201,6619.236383856773,1675.163616143227,192.0,08:15
10pct,33,izobrazevalno,2895.20443404054,776.79556595946,85,0.0,0.0,0.0,08:15
10pct,33,poslovno,2652.519880764582,673.880119235418,77,2042.1042435700153,506.6957564299846,59.0,08:15
10pct,33,stanovanjsko,27774.082396728543,5792.31760327146,777,0.0,0.0,0.0,08:15
10pct,33,zelene_povrsine,381.5984858867681,93.60151411323184,11,0.0,0.0,0.0,08:15
10pct,34,delovno_neopredeljeno,4159.524154946902,981.2758450530976,119,4159.524154946902,981.2758450530976,119.0,08:30
10pct,34,drugo_neopredeljeno,5601.7267713192805,1526.2732286807195,165,0.0,0.0,0.0,08:30
10pct,34,industrijsko,8051.743838094548,2057.0561619054524,234,7681.092169995523,1952.507830004476,223.0,08:30
10pct,34,izobrazevalno,3041.3376108515868,846.6623891484132,90,0.0,0.0,0.0,08:30
10pct,34,poslovno,3435.932390552312,840.8676094476882,99,2370.266699450528,567.333300549472,68.0,08:30
10pct,34,stanovanjsko,22928.381829856742,4849.2181701432555,643,0.0,0.0,0.0,08:30
10pct,34,zelene_povrsine,480.7093216720115,124.09067832798847,14,0.0,0.0,0.0,08:30
10pct,35,delovno_neopredeljeno,4875.491571258673,1129.3084287413276,139,4875.491571258673,1129.3084287413276,139.0,08:45
10pct,35,drugo_neopredeljeno,7405.355282385281,2055.4447176147187,219,0.0,0.0,0.0,08:45
10pct,35,industrijsko,9570.870110251919,2438.729889748081,278,9168.864521254323,2322.3354787456756,266.0,08:45
10pct,35,izobrazevalno,3139.5040620113778,878.0959379886223,93,0.0,0.0,0.0,08:45
10pct,35,poslovno,4133.648911058775,963.9510889412245,118,2944.0028227611933,684.7971772388065,84.0,08:45
10pct,35,stanovanjsko,18215.368706101122,3946.231293898876,513,0.0,0.0,0.0,08:45
10pct,35,zelene_povrsine,509.53498177813293,138.46501822186707,15,0.0,0.0,0.0,08:45
10pct,36,delovno_neopredeljeno,5575.167480047944,1293.6325199520559,159,5575.167480047944,1293.6325199520559,159.0,09:00
10pct,36,drugo_neopredeljeno,8723.355021451445,2465.4449785485544,259,0.0,0.0,0.0,09:00
10pct,36,industrijsko,10750.819242386462,2727.580757613538,312,10275.821299111556,2597.778700888443,298.0,09:00
10pct,36,izobrazevalno,3491.325839477231,958.2741605227691,103,0.0,0.0,0.0,09:00
10pct,36,poslovno,4677.418046864406,1068.1819531355936,133,3408.934018098089,781.4659819019109,97.0,09:00
10pct,36,stanovanjsko,14752.636901635966,3218.563098364035,416,0.0,0.0,0.0,09:00
10pct,36,zelene_povrsine,635.6814453571776,185.1185546428224,19,0.0,0.0,0.0,09:00
10pct,37,delovno_neopredeljeno,6873.899806591735,1550.1001934082649,195,6873.899806591735,1550.1001934082649,195.0,09:15
10pct,37,drugo_neopredeljeno,9957.316770147205,2829.8832298527964,296,0.0,0.0,0.0,09:15
10pct,37,industrijsko,11702.906018253245,2985.0939817467533,340,11189.543679309918,2850.456320690082,325.0,09:15
10pct,37,izobrazevalno,3548.591903297849,987.4080967021508,105,0.0,0.0,0.0,09:15
10pct,37,poslovno,5342.195385502328,1224.2046144976719,152,3680.2232838775735,855.7767161224266,105.0,09:15
10pct,37,stanovanjsko,14745.887914827832,3268.512085172167,417,0.0,0.0,0.0,09:15
10pct,37,zelene_povrsine,666.929922679285,197.07007732071497,20,0.0,0.0,0.0,09:15
10pct,38,delovno_neopredeljeno,7764.165604767924,1826.2343952320762,222,7764.165604767924,1826.2343952320762,222.0,09:30
10pct,38,drugo_neopredeljeno,10930.68997811396,3152.5100218860416,326,0.0,0.0,0.0,09:30
10pct,38,industrijsko,12090.807797254063,3115.5922027459364,352,11577.445458310736,2980.9545416892647,337.0,09:30
10pct,38,izobrazevalno,3686.5564840470706,1022.2435159529297,109,0.0,0.0,0.0,09:30
10pct,38,poslovno,5610.891098058589,1301.1089019414112,160,3900.1309299951868,938.2690700048132,112.0,09:30
10pct,38,stanovanjsko,14653.482917262583,3317.7170827374166,416,0.0,0.0,0.0,09:30
10pct,38,zelene_povrsine,629.585029863994,191.21497013600606,19,0.0,0.0,0.0,09:30
10pct,39,delovno_neopredeljeno,8020.357515033048,1915.6424849669513,230,8020.357515033048,1915.6424849669513,230.0,09:45
10pct,39,drugo_neopredeljeno,11102.877963327612,3196.3220366723885,331,0.0,0.0,0.0,09:45
10pct,39,industrijsko,12111.262555106834,3138.337444893167,353,11568.696742939152,2989.703257060848,337.0,09:45
10pct,39,izobrazevalno,3625.090374022064,997.309625977936,107,0.0,0.0,0.0,09:45
10pct,39,poslovno,5727.2576672598925,1314.3423327401074,163,3934.2273614966252,947.3726385033748,113.0,09:45
10pct,39,stanovanjsko,14830.194951224925,3400.205048775075,422,0.0,0.0,0.0,09:45
10pct,39,zelene_povrsine,669.1093678660387,194.89063213396125,20,0.0,0.0,0.0,09:45
10pct,40,delovno_neopredeljeno,8173.1075939532475,1935.6924060467516,234,8173.1075939532475,1935.6924060467516,234.0,10:00
10pct,40,drugo_neopredeljeno,11048.554424962605,3207.4455750373945,330,0.0,0.0,0.0,10:00
10pct,40,industrijsko,12047.908785633315,3115.2912143666836,351,11540.728788639379,2974.471211360621,336.0,10:00
10pct,40,izobrazevalno,3667.047191021439,998.5528089785607,108,0.0,0.0,0.0,10:00
10pct,40,poslovno,5718.735651393557,1322.864348606443,163,3900.569011992387,937.830988007613,112.0,10:00
10pct,40,stanovanjsko,14795.07850619611,3478.52149380389,423,0.0,0.0,0.0,10:00
10pct,40,zelene_povrsine,633.9552068217655,186.84479317823457,19,0.0,0.0,0.0,10:00
10pct,41,delovno_neopredeljeno,8242.026705016977,1953.1732949830218,236,8242.026705016977,1953.1732949830218,236.0,10:15
10pct,41,drugo_neopredeljeno,10859.803058112984,3136.9969418870155,324,0.0,0.0,0.0,10:15
10pct,41,industrijsko,11863.62198276944,3040.378017230561,345,11417.18070849386,2925.2192915061414,332.0,10:15
10pct,41,izobrazevalno,3606.887215652204,972.312784347796,106,0.0,0.0,0.0,10:15
10pct,41,poslovno,5726.813491348995,1314.7865086510053,163,3941.4108936776674,940.1891063223326,113.0,10:15
10pct,41,stanovanjsko,15090.908444067649,3614.6915559323506,433,0.0,0.0,0.0,10:15
10pct,41,zelene_povrsine,594.4308688197207,183.16913118027938,18,0.0,0.0,0.0,10:15
10pct,42,delovno_neopredeljeno,8182.990060376386,1925.8099396236134,234,8182.990060376386,1925.8099396236134,234.0,10:30
10pct,42,drugo_neopredeljeno,10748.403470273435,3161.9965297265653,322,0.0,0.0,0.0,10:30
10pct,42,industrijsko,11691.897931821133,2996.1020681788677,340,11277.829620418102,2891.7703795818975,328.0,10:30
10pct,42,izobrazevalno,3458.2255433897903,948.1744566102095,102,0.0,0.0,0.0,10:30
10pct,42,poslovno,5678.293769553634,1320.1062304463662,162,3901.8471553734876,936.5528446265123,112.0,10:30
10pct,42,stanovanjsko,15515.308418061046,3795.091581938953,447,0.0,0.0,0.0,10:30
10pct,42,zelene_povrsine,498.57058204169937,149.4294179583006,15,0.0,0.0,0.0,10:30
10pct,43,delovno_neopredeljeno,8079.555616122788,1899.6443838772116,231,8079.555616122788,1899.6443838772116,231.0,10:45
10pct,43,drugo_neopredeljeno,10883.810865631429,3199.3891343685696,326,0.0,0.0,0.0,10:45
10pct,43,industrijsko,11633.158224079321,2968.44177592068,338,11180.122099058219,2859.8779009417826,325.0,10:45
10pct,43,izobrazevalno,3424.950410428181,938.249589571819,101,0.0,0.0,0.0,10:45
10pct,43,poslovno,5678.255584637789,1320.1444153622106,162,3901.8089704576437,936.5910295423565,112.0,10:45
10pct,43,stanovanjsko,15818.117888273648,3967.4821117263527,458,0.0,0.0,0.0,10:45
10pct,43,zelene_povrsine,433.0798831906002,128.52011680939984,13,0.0,0.0,0.0,10:45
10pct,44,delovno_neopredeljeno,7937.446069657417,1868.9539303425827,227,7937.446069657417,1868.9539303425827,227.0,11:00
10pct,44,drugo_neopredeljeno,10906.078105572586,3220.321894427416,327,0.0,0.0,0.0,11:00
10pct,44,industrijsko,11531.817597723086,2940.1824022769138,335,11110.160588007835,2843.4394119921653,323.0,11:00
10pct,44,izobrazevalno,3391.438028231611,928.5619717683892,100,0.0,0.0,0.0,11:00
10pct,44,poslovno,5765.558175949207,1362.4418240507925,165,3901.7707855417993,936.6292144582006,112.0,11:00
10pct,44,stanovanjsko,16273.945420076825,4159.654579923174,473,0.0,0.0,0.0,11:00
10pct,44,zelene_povrsine,433.0798831906002,128.52011680939984,13,0.0,0.0,0.0,11:00
10pct,45,delovno_neopredeljeno,7901.712605275283,1861.4873947247163,226,7901.712605275283,1861.4873947247163,226.0,11:15
10pct,45,drugo_neopredeljeno,10572.009986812373,3122.390013187627,317,0.0,0.0,0.0,11:15
10pct,45,industrijsko,11451.818496514901,2933.7815034850987,333,11030.16148679965,2837.0385132003503,321.0,11:15
10pct,45,izobrazevalno,3366.7308572747625,910.0691427252375,99,0.0,0.0,0.0,11:15
10pct,45,poslovno,5844.551570409604,1369.8484295903954,167,3901.7707855417993,936.6292144582006,112.0,11:15
10pct,45,stanovanjsko,16750.204988005164,4288.195011994838,487,0.0,0.0,0.0,11:15
10pct,45,zelene_povrsine,433.0798831906002,128.52011680939984,13,0.0,0.0,0.0,11:15
10pct,46,delovno_neopredeljeno,7863.7083976802205,1856.291602319779,225,7863.7083976802205,1856.291602319779,225.0,11:30
10pct,46,drugo_neopredeljeno,10505.052323410042,3102.9476765899585,315,0.0,0.0,0.0,11:30
10pct,46,industrijsko,11433.332230116017,2952.2677698839834,333,11050.643034018838,2859.7569659811616,322.0,11:30
10pct,46,izobrazevalno,3292.1353762588797,898.2646237411207,97,0.0,0.0,0.0,11:30
10pct,46,poslovno,5762.254068509659,1322.545931490341,164,3835.403788834612,916.5962111653881,110.0,11:30
10pct,46,stanovanjsko,17004.706881213307,4379.293118786692,495,0.0,0.0,0.0,11:30
10pct,46,zelene_povrsine,404.2542230844788,114.14577691552124,12,0.0,0.0,0.0,11:30
10pct,47,delovno_neopredeljeno,7864.58653069698,1855.4134693030198,225,7864.58653069698,1855.4134693030198,225.0,11:45
10pct,47,drugo_neopredeljeno,10225.829077621856,2993.370922378144,306,0.0,0.0,0.0,11:45
10pct,47,industrijsko,11484.934398214287,2987.0656017857123,335,11102.24520211711,2894.554797882891,324.0,11:45
10pct,47,izobrazevalno,3198.0981711356094,862.7018288643906,94,0.0,0.0,0.0,11:45
10pct,47,poslovno,5776.598904090033,1308.2010959099664,164,3845.1394381174787,906.8605618825213,110.0,11:45
10pct,47,stanovanjsko,17422.473128829784,4566.326871170217,509,0.0,0.0,0.0,11:45
10pct,47,zelene_povrsine,404.2542230844788,114.14577691552124,12,0.0,0.0,0.0,11:45
10pct,48,delovno_neopredeljeno,7820.512397544091,1856.2876024559084,224,7820.512397544091,1856.2876024559084,224.0,12:00
10pct,48,drugo_neopredeljeno,10158.90099595076,2973.899004049239,304,0.0,0.0,0.0,12:00
10pct,48,industrijsko,11501.333515706008,3013.8664842939916,336,11118.644319608831,2921.3556803911697,325.0,12:00
10pct,48,izobrazevalno,3143.453591708855,830.946408291145,92,0.0,0.0,0.0,12:00
10pct,48,poslovno,5699.225657961693,1299.1743420383068,162,3804.2593715163543,904.5406284836458,109.0,12:00
10pct,48,stanovanjsko,17746.06201022102,4717.9379897789795,520,0.0,0.0,0.0,12:00
10pct,48,zelene_povrsine,433.2240167169077,128.3759832830923,13,0.0,0.0,0.0,12:00
10pct,49,delovno_neopredeljeno,7772.402740058665,1861.197259941335,223,7772.402740058665,1861.197259941335,223.0,12:15
10pct,49,drugo_neopredeljeno,9906.848723326073,2880.351276673928,296,0.0,0.0,0.0,12:15
10pct,49,industrijsko,11456.764773197614,3015.2352268023856,335,11074.075577100437,2922.724422899564,324.0,12:15
10pct,49,izobrazevalno,3051.3103892948247,793.4896107051756,89,0.0,0.0,0.0,12:15
10pct,49,poslovno,5663.901900218234,1291.298099781766,161,3804.2593715163543,904.5406284836458,109.0,12:15
10pct,49,stanovanjsko,18051.224469182373,4844.77553081763,530,0.0,0.0,0.0,12:15
10pct,49,zelene_povrsine,433.2240167169077,128.3759832830923,13,0.0,0.0,0.0,12:15
10pct,50,delovno_neopredeljeno,7732.052264083777,1858.3477359162225,222,7732.052264083777,1858.3477359162225,222.0,12:30
10pct,50,drugo_neopredeljeno,9695.149849240464,2789.650150759535,289,0.0,0.0,0.0,12:30
10pct,50,industrijsko,11411.187441962396,3017.6125580376042,334,11028.498245865218,2925.101754134783,323.0,12:30
10pct,50,izobrazevalno,2946.285192003035,768.9148079969652,86,0.0,0.0,0.0,12:30
10pct,50,poslovno,5470.095146124837,1269.1048538751631,156,3756.808409111885,908.7915908881151,108.0,12:30
10pct,50,stanovanjsko,18447.88427652925,5009.715723470749,543,0.0,0.0,0.0,12:30
10pct,50,zelene_povrsine,433.2240167169077,128.3759832830923,13,0.0,0.0,0.0,12:30
10pct,51,delovno_neopredeljeno,7768.737490316891,1864.8625096831083,223,7768.737490316891,1864.8625096831083,223.0,12:45
10pct,51,drugo_neopredeljeno,9589.466507591216,2765.7334924087845,286,0.0,0.0,0.0,12:45
10pct,51,industrijsko,11161.002044862373,2965.397955137627,327,10778.312848765196,2872.887151234805,316.0,12:45
10pct,51,izobrazevalno,2807.546747332998,734.853252667002,82,0.0,0.0,0.0,12:45
10pct,51,poslovno,5433.78524835965,1262.2147516403502,155,3789.0826377054445,919.7173622945553,109.0,12:45
10pct,51,stanovanjsko,18811.119232091623,5164.880767908378,555,0.0,0.0,0.0,12:45
10pct,51,zelene_povrsine,404.2542230844788,114.14577691552124,12,0.0,0.0,0.0,12:45
10pct,52,delovno_neopredeljeno,7831.065633814813,1888.9343661851865,225,7831.065633814813,1888.9343661851865,225.0,13:00
10pct,52,drugo_neopredeljeno,9404.67633243289,2734.5236675671113,281,0.0,0.0,0.0,13:00
10pct,52,industrijsko,11201.001731253671,2968.5982687463293,328,10818.312535156492,2876.087464843508,317.0,13:00
10pct,52,izobrazevalno,2703.735619464638,709.0643805353619,79,0.0,0.0,0.0,13:00
10pct,52,poslovno,5372.364178455811,1237.235821544189,153,3789.0826377054445,919.7173622945553,109.0,13:00
10pct,52,stanovanjsko,19233.294098985054,5304.305901014945,568,0.0,0.0,0.0,13:00
10pct,52,zelene_povrsine,438.18092614244773,123.41907385755228,13,0.0,0.0,0.0,13:00
10pct,53,delovno_neopredeljeno,7933.881450894529,1915.7185491054702,228,7933.881450894529,1915.7185491054702,228.0,13:15
10pct,53,drugo_neopredeljeno,9057.31793321308,2649.8820667869195,271,0.0,0.0,0.0,13:15
10pct,53,industrijsko,11234.449272480206,2978.3507275197935,329,10851.760076383029,2885.839923616972,318.0,13:15
10pct,53,izobrazevalno,2664.2140484189476,705.3859515810525,78,0.0,0.0,0.0,13:15
10pct,53,poslovno,5467.240177802402,1271.9598221975978,156,3854.664461619122,940.5355383808778,111.0,13:15
10pct,53,stanovanjsko,19604.052781684222,5451.947218315776,580,0.0,0.0,0.0,13:15
10pct,53,zelene_povrsine,410.4643381620038,107.9356618379962,12,0.0,0.0,0.0,13:15
10pct,54,delovno_neopredeljeno,8007.211865615544,1928.7881343844554,230,8007.211865615544,1928.7881343844554,230.0,13:30
10pct,54,drugo_neopredeljeno,8732.395221019582,2586.004778980417,262,0.0,0.0,0.0,13:30
10pct,54,industrijsko,11276.746799635572,2979.2532003644283,330,10922.322713352618,2901.677286647382,320.0,13:30
10pct,54,izobrazevalno,2498.6628692617514,654.9371307382486,73,0.0,0.0,0.0,13:30
10pct,54,poslovno,5349.280254746655,1260.3197452533443,153,3854.664461619122,940.5355383808778,111.0,13:30
10pct,54,stanovanjsko,19761.372871140324,5510.627128859677,585,0.0,0.0,0.0,13:30
10pct,54,zelene_povrsine,410.4643381620038,107.9356618379962,12,0.0,0.0,0.0,13:30
10pct,55,delovno_neopredeljeno,8007.211865615544,1928.7881343844554,230,8007.211865615544,1928.7881343844554,230.0,13:45
10pct,55,drugo_neopredeljeno,8471.279776466597,2501.5202235334023,254,0.0,0.0,0.0,13:45
10pct,55,industrijsko,11373.76886946099,2968.631130539011,332,11019.344783178036,2891.0552168219647,322.0,13:45
10pct,55,izobrazevalno,2396.9400657781025,627.0599342218974,70,0.0,0.0,0.0,13:45
10pct,55,poslovno,5246.3831989718865,1233.616801028113,150,3854.664461619122,940.5355383808778,111.0,13:45
10pct,55,stanovanjsko,20062.15892312492,5641.84107687508,595,0.0,0.0,0.0,13:45
10pct,55,zelene_povrsine,369.81895187879,105.38104812121,11,0.0,0.0,0.0,13:45
10pct,56,delovno_neopredeljeno,7941.896449297681,1907.7035507023181,228,7941.896449297681,1907.7035507023181,228.0,14:00
10pct,56,drugo_neopredeljeno,8079.366851040727,2375.033148959273,242,0.0,0.0,0.0,14:00
10pct,56,industrijsko,11372.833168559991,2969.566831440009,332,11019.344783178036,2891.0552168219647,322.0,14:00
10pct,56,izobrazevalno,2327.932476175178,609.6675238248216,68,0.0,0.0,0.0,14:00
10pct,56,poslovno,5281.020416401785,1242.1795835982152,151,3889.306647298885,949.093352701115,112.0,14:00
10pct,56,stanovanjsko,20580.813409802413,5857.586590197585,612,0.0,0.0,0.0,14:00
10pct,56,zelene_povrsine,343.9994970924998,88.00050290750022,10,0.0,0.0,0.0,14:00
10pct,57,delovno_neopredeljeno,7969.76245280058,1923.0375471994194,229,7969.76245280058,1923.0375471994194,229.0,14:15
10pct,57,drugo_neopredeljeno,7689.933073087146,2289.2669269128537,231,0.0,0.0,0.0,14:15
10pct,57,industrijsko,11301.125642032532,2954.874357967469,330,10948.572957551574,2875.427042448426,320.0,14:15
10pct,57,izobrazevalno,2183.5102972871678,581.2897027128322,64,0.0,0.0,0.0,14:15
10pct,57,poslovno,5076.8296644876045,1187.1703355123946,145,3753.236744126378,912.3632558736215,108.0,14:15
10pct,57,stanovanjsko,20681.26424421701,5929.935755782988,616,0.0,0.0,0.0,14:15
10pct,57,zelene_povrsine,343.9994970924998,88.00050290750022,10,0.0,0.0,0.0,14:15
10pct,58,delovno_neopredeljeno,7905.081550616462,1901.3184493835379,227,7905.081550616462,1901.3184493835379,227.0,14:30
10pct,58,drugo_neopredeljeno,7324.53172888622,2179.4682711137802,220,0.0,0.0,0.0,14:30
10pct,58,industrijsko,11046.133129235568,2907.4668707644305,323,10693.580444754612,2828.019555245388,313.0,14:30
10pct,58,izobrazevalno,2127.4893322982534,550.9106677017465,62,0.0,0.0,0.0,14:30
10pct,58,poslovno,4974.152958424339,1160.2470415756613,142,3686.6481749881104,892.5518250118896,106.0,14:30
10pct,58,stanovanjsko,21758.783687584437,6321.216312415563,650,0.0,0.0,0.0,14:30
10pct,58,zelene_povrsine,343.9994970924998,88.00050290750022,10,0.0,0.0,0.0,14:30
10pct,59,delovno_neopredeljeno,7827.957857442501,1892.0421425574991,225,7827.957857442501,1892.0421425574991,225.0,14:45
10pct,59,drugo_neopredeljeno,7153.139965729049,2134.86003427095,215,0.0,0.0,0.0,14:45
10pct,59,industrijsko,10840.76523935649,2853.634760643509,317,10488.212554875534,2774.1874451244657,307.0,14:45
10pct,59,izobrazevalno,2053.62284143522,538.3771585647797,60,0.0,0.0,0.0,14:45
10pct,59,poslovno,4904.405582521499,1143.5944174785009,140,3648.3557104446304,887.6442895553695,105.0,14:45
10pct,59,stanovanjsko,22475.902147343506,6554.4978526564955,672,0.0,0.0,0.0,14:45
