scenarij,TimeStep,celica,pos_zgornja,neg_zgornja,vozila_zgornja,Cas,sredisce_lat,sredisce_lon
100pct,0,19_5,206.15845567114985,53.04154432885012,6,00:00,45.90784,15.37555
100pct,0,19_6,397.7647455845286,77.43525441547142,11,00:00,45.90784,15.38201
100pct,0,19_7,617.4420578286572,116.95794217134278,17,00:00,45.90784,15.38848
100pct,0,19_8,282.4030608867192,63.19693911328085,8,00:00,45.90784,15.39494
100pct,0,19_9,814.6102327047176,178.98976729528232,23,00:00,45.90784,15.4014
100pct,0,1_26,290.9212858356234,54.67871416437663,8,00:00,45.82676,15.51128
100pct,0,20_10,30.11846161493619,13.081538385063809,1,00:00,45.91234,15.40787
100pct,0,20_16,521.6782482692228,126.32175173077722,15,00:00,45.91234,15.44665
100pct,0,20_17,618.3132463486379,116.08675365136209,17,00:00,45.91234,15.45311
100pct,0,20_19,33.3280899611165,9.871910038883497,1,00:00,45.91234,15.46604
100pct,0,20_20,469.52420698280895,92.07579301719106,13,00:00,45.91234,15.4725
100pct,0,20_24,31.893398852047135,11.306601147952865,1,00:00,45.91234,15.49836
100pct,0,20_25,75.20488720689508,11.195112793104917,2,00:00,45.91234,15.50482
100pct,0,20_26,5476.930161039723,1175.8698389602769,154,00:00,45.91234,15.51128
100pct,0,20_27,4577.59550820606,865.6044917939398,126,00:00,45.91234,15.51775
100pct,0,20_28,5055.158944020032,992.8410559799675,140,00:00,45.91234,15.52421
100pct,0,20_29,2575.534223684959,534.8657763150409,72,00:00,45.91234,15.53067
100pct,0,20_5,115.44652707860914,14.153472921390875,3,00:00,45.91234,15.37555
100pct,0,20_6,812.1117019193819,181.48829808061822,23,00:00,45.91234,15.38201
100pct,0,20_7,1462.4290921381491,308.77090786185084,41,00:00,45.91234,15.38848
100pct,0,20_8,1782.623557798246,377.3764422017538,50,00:00,45.91234,15.39494
100pct,0,20_9,398.27350770381474,76.92649229618524,11,00:00,45.91234,15.4014
100pct,0,21_14,142.20552726299752,30.59447273700249,4,00:00,45.91685,15.43372
100pct,0,21_17,652.3919939483246,125.20800605167533,18,00:00,45.91685,15.45311
100pct,0,21_18,3351.886732446297,838.5132675537028,97,00:00,45.91685,15.45957
100pct,0,21_20,1641.1218902908008,389.27810970919927,47,00:00,45.91685,15.4725
100pct,0,21_21,4395.228477232616,961.5715227673847,124,00:00,45.91685,15.47897
100pct,0,21_22,9606.667747300025,2100.532252699975,271,00:00,45.91685,15.48543
100pct,0,21_23,941.5843066657214,181.61569333427855,26,00:00,45.91685,15.49189
100pct,0,21_24,105.74768741046428,23.852312589535728,3,00:00,45.91685,15.49836
100pct,0,21_25,2045.0498614789683,417.3501385210318,57,00:00,45.91685,15.50482
100pct,0,21_26,151.25673894442042,21.543261055579578,4,00:00,45.91685,15.51128
100pct,0,21_27,133.04550399010986,39.75449600989015,4,00:00,45.91685,15.51775
100pct,0,21_28,31.67704700147711,11.52295299852289,1,00:00,45.91685,15.52421
100pct,0,21_3,1800.1739912655617,359.8260087344384,50,00:00,45.91685,15.36262
100pct,0,21_6,469.15184133632596,92.44815866367406,13,00:00,45.91685,15.38201
100pct,0,21_7,471.2075118581797,133.5924881418203,14,00:00,45.91685,15.38848
100pct,0,21_8,378.9269846590156,96.27301534098446,11,00:00,45.91685,15.39494
100pct,0,21_9,898.4965851525831,224.70341484741695,26,00:00,45.91685,15.4014
100pct,0,22_1,571.9080257202438,119.29197427975613,16,00:00,45.92135,15.3497
100pct,0,22_14,137.3589495278927,35.44105047210731,4,00:00,45.92135,15.43372
100pct,0,22_16,2457.651872651764,523.1481273482364,69,00:00,45.92135,15.44665
100pct,0,22_17,3517.7870678445647,672.6129321554351,97,00:00,45.92135,15.45311
100pct,0,22_18,5852.306643770804,1146.0933562291964,162,00:00,45.92135,15.45957
100pct,0,22_19,938.8619390622725,184.3380609377274,26,00:00,45.92135,15.46604
100pct,0,22_2,151.19287462145618,21.607125378543834,4,00:00,45.92135,15.35616
100pct,0,22_20,563.0454248044948,84.9545751955052,15,00:00,45.92135,15.4725
100pct,0,22_22,715.2059368761045,148.79406312389554,20,00:00,45.92135,15.48543
100pct,0,22_24,2821.778019292487,504.62198070751316,77,00:00,45.92135,15.49836
100pct,0,22_25,252.84265242878405,49.557347571215956,7,00:00,45.92135,15.50482
100pct,0,22_3,4416.727636021671,767.2723639783293,120,00:00,45.92135,15.36262
100pct,0,22_6,36.98987322172167,6.210126778278331,1,00:00,45.92135,15.38201
100pct,0,22_8,288.07518820405454,57.52481179594544,8,00:00,45.92135,15.39494
100pct,0,22_9,361.95548977476835,70.04451022523165,10,00:00,45.92135,15.4014
100pct,0,23_1,1393.80528354643,290.9947164535698,39,00:00,45.92586,15.3497
100pct,0,23_11,94.59794423371835,35.00205576628164,3,00:00,45.92586,15.41433
100pct,0,23_17,74.79571727751312,11.60428272248688,2,00:00,45.92586,15.45311
100pct,0,23_18,1729.1742592749397,301.22574072506035,47,00:00,45.92586,15.45957
100pct,0,23_19,79.26424517613415,7.135754823865855,2,00:00,45.92586,15.46604
100pct,0,23_20,72.56383531197284,13.836164688027168,2,00:00,45.92586,15.4725
100pct,0,23_21,449.1595092695136,69.24049073048639,12,00:00,45.92586,15.47897
100pct,0,23_3,291.3747378326999,54.225262167300095,8,00:00,45.92586,15.36262
100pct,0,23_7,40.26327044581255,2.936729554187459,1,00:00,45.92586,15.38848
100pct,0,23_8,62.39440021807917,24.00559978192082,2,00:00,45.92586,15.39494
100pct,0,24_1,73.03478032229796,13.36521967770202,2,00:00,45.93036,15.3497
100pct,0,24_10,656.8650148111799,163.93498518882018,19,00:00,45.93036,15.40787
100pct,0,24_18,1190.403457887882,235.19654211211792,33,00:00,45.93036,15.45957
100pct,0,24_19,4269.315272953227,828.2847270467731,118,00:00,45.93036,15.46604
100pct,0,24_20,104.84784309102288,24.752156908977128,3,00:00,45.93036,15.4725
100pct,0,24_5,38.73738988386357,4.4626101161364335,1,00:00,45.93036,15.37555
100pct,0,24_6,107.12103207321493,22.478967926785067,3,00:00,45.93036,15.38201
100pct,0,24_7,261.8690188709916,40.53098112900835,7,00:00,45.93036,15.38848
100pct,0,24_8,1998.5655700799825,420.6344299200174,56,00:00,45.93036,15.39494
100pct,0,24_9,3343.246239957112,674.353760042888,93,00:00,45.93036,15.4014
100pct,0,25_10,69.954038067216,16.445961932784,2,00:00,45.93486,15.40787
100pct,0,25_13,738.7401213282127,168.4598786717873,21,00:00,45.93486,15.42726
100pct,0,25_19,2023.5031251138416,352.4968748861583,55,00:00,45.93486,15.46604
100pct,0,25_20,5115.222041363496,975.9779586365039,141,00:00,45.93486,15.4725
100pct,0,25_21,3221.7266510602885,623.0733489397113,89,00:00,45.93486,15.47897
100pct,0,25_22,764.5404145951914,142.65958540480864,21,00:00,45.93486,15.48543
100pct,0,25_23,1035.0263874506604,260.9736125493396,30,00:00,45.93486,15.49189
100pct,0,25_24,106.55324768437114,23.046752315628844,3,00:00,45.93486,15.49836
100pct,0,25_29,216.18418279631183,43.01581720368816,6,00:00,45.93486,15.53067
100pct,0,25_5,140.35812193497617,32.441878065023836,4,00:00,45.93486,15.37555
100pct,0,25_9,432.68110765338406,42.51889234661597,11,00:00,45.93486,15.4014
100pct,0,26_13,33.58249226369597,9.617507736304033,1,00:00,45.93937,15.42726
100pct,0,26_17,229.7337152682567,29.4662847317433,6,00:00,45.93937,15.45311
100pct,0,26_19,5594.797425713862,1058.0025742861383,154,00:00,45.93937,15.46604
100pct,0,26_20,9657.561789637895,1876.8382103621043,267,00:00,45.93937,15.4725
100pct,0,26_21,8603.832708297718,1764.1672917022822,240,00:00,45.93937,15.47897
100pct,0,26_22,1910.0021100651034,379.5978899348968,53,00:00,45.93937,15.48543
100pct,0,26_23,453.2052308343347,108.39476916566527,13,00:00,45.93937,15.49189
100pct,0,26_24,39.99675073419287,3.203249265807126,1,00:00,45.93937,15.49836
100pct,0,26_25,116.21461925158997,13.38538074841005,3,00:00,45.93937,15.50482
100pct,0,26_26,305.85512504365335,82.94487495634665,9,00:00,45.93937,15.51128
100pct,0,26_27,81.94856745454193,4.451432545458069,2,00:00,45.93937,15.51775
100pct,0,26_29,219.6983118288179,39.5016881711821,6,00:00,45.93937,15.53067
100pct,0,26_30,109.54813847188336,20.05186152811665,3,00:00,45.93937,15.53714
100pct,0,26_32,815.3960333127374,135.00396668726268,22,00:00,45.93937,15.55006
100pct,0,26_33,1563.4295608045588,294.1704391954411,43,00:00,45.93937,15.55653
100pct,0,26_34,66.56762026038733,19.832379739612676,2,00:00,45.93937,15.56299
100pct,0,26_6,335.2014201485051,53.59857985149492,9,00:00,45.93937,15.38201
100pct,0,26_7,1289.347319622425,265.8526803775749,36,00:00,45.93937,15.38848
100pct,0,26_8,285.3292573251598,60.270742674840186,8,00:00,45.93937,15.39494
100pct,0,27_14,74.16734870087683,12.232651299123171,2,00:00,45.94387,15.43372
100pct,0,27_16,531.3644736467825,116.63552635321761,15,00:00,45.94387,15.44665
100pct,0,27_17,1705.9260308691348,281.2739691308652,46,00:00,45.94387,15.45311
100pct,0,27_18,219.36929709981547,39.830702900184576,6,00:00,45.94387,15.45957
100pct,0,27_19,570.2059881163957,120.9940118836044,16,00:00,45.94387,15.46604
100pct,0,27_20,574.4463483664155,159.9536516335845,17,00:00,45.94387,15.4725
100pct,0,27_21,5684.150833300544,1227.8491666994569,160,00:00,45.94387,15.47897
100pct,0,27_22,4277.744061748464,863.0559382515355,119,00:00,45.94387,15.48543
100pct,0,27_23,696.1848019497605,124.61519805023946,19,00:00,45.94387,15.49189
100pct,0,27_26,442.6200414422725,118.97995855772749,13,00:00,45.94387,15.51128
100pct,0,27_27,958.2519708692744,164.94802913072564,26,00:00,45.94387,15.51775
100pct,0,27_28,614.4164788037314,163.18352119626874,18,00:00,45.94387,15.52421
100pct,0,27_29,3494.5791885071176,652.6208114928826,96,00:00,45.94387,15.53067
100pct,0,27_30,2985.45500582599,643.3449941740098,84,00:00,45.94387,15.53714
100pct,0,27_31,303.62056922641614,41.97943077358388,8,00:00,45.94387,15.5436
100pct,0,27_32,163.46084801356966,52.539151986430305,5,00:00,45.94387,15.55006
100pct,0,27_9,111.00659651713826,18.59340348286174,3,00:00,45.94387,15.4014
100pct,0,28_11,370.2731170757232,61.72688292427681,10,00:00,45.94838,15.41433
100pct,0,28_12,2098.823869364454,449.9761306355463,59,00:00,45.94838,15.42079
100pct,0,28_13,1723.9689517205825,306.43104827941767,47,00:00,45.94838,15.42726
100pct,0,28_14,675.3744668577137,102.22553314228631,18,00:00,45.94838,15.43372
100pct,0,28_16,775.023065325676,132.17693467432395,21,00:00,45.94838,15.44665
100pct,0,28_17,2038.6332692785722,423.7667307214278,57,00:00,45.94838,15.45311
100pct,0,28_18,1495.4726067191639,318.9273932808361,42,00:00,45.94838,15.45957
100pct,0,28_19,293.945791575101,51.65420842489901,8,00:00,45.94838,15.46604
100pct,0,28_20,99.60610286907357,29.99389713092643,3,00:00,45.94838,15.4725
100pct,0,28_21,3113.2275355151096,558.7724644848902,85,00:00,45.94838,15.47897
100pct,0,28_22,5748.528362162516,1120.2716378374848,159,00:00,45.94838,15.48543
100pct,0,28_23,140.34827052920977,32.45172947079024,4,00:00,45.94838,15.49189
100pct,0,28_24,835.9748570489573,200.8251429510426,24,00:00,45.94838,15.49836
100pct,0,28_25,566.5415990138044,124.65840098619555,16,00:00,45.94838,15.50482
100pct,0,28_26,1913.414923771046,376.1850762289538,53,00:00,45.94838,15.51128
100pct,0,28_27,2073.0432487219814,389.35675127801835,57,00:00,45.94838,15.51775
100pct,0,28_28,1162.371499993194,220.02850000680604,32,00:00,45.94838,15.52421
100pct,0,28_29,530.8275470054074,117.17245299459265,15,00:00,45.94838,15.53067
100pct,0,28_30,3831.894648401552,833.7053515984483,108,00:00,45.94838,15.53714
100pct,0,28_31,959.7833933660171,206.61660663398294,27,00:00,45.94838,15.5436
100pct,0,28_32,329.4510791966742,59.348920803325804,9,00:00,45.94838,15.55006
100pct,0,28_5,515.5359570410923,89.26404295890774,14,00:00,45.94838,15.37555
100pct,0,28_8,29.29987123325277,13.900128766747232,1,00:00,45.94838,15.39494
100pct,0,29_10,113.62887116819365,15.97112883180634,3,00:00,45.95288,15.40787
100pct,0,29_11,2777.3617005765104,505.8382994234896,76,00:00,45.95288,15.41433
100pct,0,29_13,2921.9487013230805,577.2512986769195,81,00:00,45.95288,15.42726
100pct,0,29_14,754.3594518537211,152.84054814627888,21,00:00,45.95288,15.43372
100pct,0,29_17,2557.1683334848267,510.03166651517347,71,00:00,45.95288,15.45311
100pct,0,29_18,2009.8455633561985,366.1544366438016,55,00:00,45.95288,15.45957
100pct,0,29_19,853.4735549364425,183.32644506355754,24,00:00,45.95288,15.46604
100pct,0,29_20,2028.514467736969,390.685532263031,56,00:00,45.95288,15.4725
100pct,0,29_21,1759.2024855821953,357.59751441780463,49,00:00,45.95288,15.47897
100pct,0,29_22,5875.6999965672185,1252.300003432782,165,00:00,45.95288,15.48543
100pct,0,29_24,4560.1838286450675,883.016171354932,126,00:00,45.95288,15.49836
100pct,0,29_25,6337.861585571135,1222.138414428865,175,00:00,45.95288,15.50482
100pct,0,29_26,1652.9494668146453,420.65053318535485,48,00:00,45.95288,15.51128
100pct,0,29_27,898.861996199069,181.13800380093093,25,00:00,45.95288,15.51775
100pct,0,29_28,174.45661185848053,41.54338814151946,5,00:00,45.95288,15.52421
100pct,0,29_30,1403.488145920211,281.311854079789,39,00:00,45.95288,15.53714
100pct,0,29_4,2213.4838000591044,508.11619994089574,63,00:00,45.95288,15.36909
100pct,0,29_5,998.9663790482786,167.43362095172145,27,00:00,45.95288,15.37555
100pct,0,29_6,106.41786372942084,23.18213627057917,3,00:00,45.95288,15.38201
100pct,0,29_7,64.99439094589172,21.40560905410828,2,00:00,45.95288,15.38848
100pct,0,29_8,1149.7164140154146,275.88358598458524,33,00:00,45.95288,15.39494
100pct,0,29_9,2936.9267724364386,605.4732275635614,82,00:00,45.95288,15.4014
100pct,0,2_20,136.04365680995156,36.75634319004844,4,00:00,45.83126,15.4725
100pct,0,2_21,77.91671651882555,8.483283481174444,2,00:00,45.83126,15.47897
100pct,0,2_25,1860.103533993446,343.0964660065537,51,00:00,45.83126,15.50482
100pct,0,30_10,423.5426458720909,94.8573541279091,12,00:00,45.95739,15.40787
100pct,0,30_11,35.50690714114448,7.693092858855523,1,00:00,45.95739,15.41433
100pct,0,30_15,63.6861622877516,22.713837712248406,2,00:00,45.95739,15.44018
100pct,0,30_16,1719.8319899193639,310.568010080636,47,00:00,45.95739,15.44665
100pct,0,30_17,3617.990325489407,702.0096745105927,100,00:00,45.95739,15.45311
100pct,0,30_18,3094.7416041211404,577.2583958788598,85,00:00,45.95739,15.45957
100pct,0,30_19,1125.7014269292429,213.4985730707571,31,00:00,45.95739,15.46604
100pct,0,30_20,2328.544851345334,393.0551486546659,63,00:00,45.95739,15.4725
100pct,0,30_21,2931.9797891101452,524.0202108898548,80,00:00,45.95739,15.47897
100pct,0,30_22,2564.517484188033,545.8825158119671,72,00:00,45.95739,15.48543
100pct,0,30_23,5290.779988086048,1016.4200119139516,146,00:00,45.95739,15.49189
100pct,0,30_24,13800.853118879957,2744.746881120044,383,00:00,45.95739,15.49836
100pct,0,30_25,5084.384254183649,1006.8157458163511,141,00:00,45.95739,15.50482
100pct,0,30_28,36.70948658306396,6.490513416936043,1,00:00,45.95739,15.52421
100pct,0,30_7,484.50309130594394,120.29690869405604,14,00:00,45.95739,15.38848
100pct,0,30_8,1316.0988211351703,282.3011788648297,37,00:00,45.95739,15.39494
100pct,0,30_9,584.5419317188075,149.85806828119243,17,00:00,45.95739,15.4014
100pct,0,31_10,687.311326593689,133.48867340631094,19,00:00,45.96189,15.40787
100pct,0,31_12,251.85737907472654,50.54262092527347,7,00:00,45.96189,15.42079
100pct,0,31_13,825.7811787709209,167.8188212290791,23,00:00,45.96189,15.42726
100pct,0,31_14,2407.165916162803,530.4340838371968,68,00:00,45.96189,15.43372
100pct,0,31_15,2769.701050389235,513.4989496107652,76,00:00,45.96189,15.44018
100pct,0,31_16,372.3401933974197,59.65980660258032,10,00:00,45.96189,15.44665
100pct,0,31_17,2085.285450546361,377.11454945363874,57,00:00,45.96189,15.45311
100pct,0,31_18,1805.3301311108087,397.86986888919125,51,00:00,45.96189,15.45957
100pct,0,31_19,582.3656429552348,152.03435704476522,17,00:00,45.96189,15.46604
100pct,0,31_20,943.2816745121644,179.91832548783566,26,00:00,45.96189,15.4725
100pct,0,31_21,1511.265093175734,303.134906824266,42,00:00,45.96189,15.47897
100pct,0,31_22,3500.500755475313,733.0992445246874,98,00:00,45.96189,15.48543
100pct,0,31_23,12448.814459564903,2541.5855404350978,347,00:00,45.96189,15.49189
100pct,0,31_24,9961.809347711041,2004.5906522889593,277,00:00,45.96189,15.49836
100pct,0,31_25,520.1298962638222,84.67010373617781,14,00:00,45.96189,15.50482
100pct,0,31_7,1953.3741431339126,422.62585686608736,55,00:00,45.96189,15.38848
100pct,0,31_8,2403.4649099230996,577.3350900769005,69,00:00,45.96189,15.39494
100pct,0,31_9,83.50803952814262,2.8919604718573817,2,00:00,45.96189,15.4014
100pct,0,32_11,681.9804364765996,138.81956352340032,19,00:00,45.9664,15.41433
100pct,0,32_12,178.78582588945704,37.21417411054294,5,00:00,45.9664,15.42079
100pct,0,32_13,1224.7083740494124,200.8916259505874,33,00:00,45.9664,15.42726
100pct,0,32_15,113.3848307526783,16.215169247321697,3,00:00,45.9664,15.44018
100pct,0,32_16,573.2870358373762,117.91296416262388,16,00:00,45.9664,15.44665
100pct,0,32_17,539.6833724067315,108.31662759326855,15,00:00,45.9664,15.45311
100pct,0,32_18,2530.439295579038,536.7607044209617,71,00:00,45.9664,15.45957
100pct,0,32_19,247.68099324076098,54.719006759239036,7,00:00,45.9664,15.46604
100pct,0,32_20,138.1192795312955,34.680720468704536,4,00:00,45.9664,15.4725
100pct,0,32_21,105.27999228126171,24.320007718738292,3,00:00,45.9664,15.47897
100pct,0,32_22,7207.904815706608,1388.8951842933914,199,00:00,45.9664,15.48543
100pct,0,32_23,1652.1630021990857,335.0369978009144,46,00:00,45.9664,15.49189
100pct,0,32_24,684.8640066017284,135.9359933982716,19,00:00,45.9664,15.49836
100pct,0,32_28,277.9904241245271,67.60957587547287,8,00:00,45.9664,15.52421
100pct,0,33_10,298.1964356023017,47.40356439769835,8,00:00,45.9709,15.40787
100pct,0,33_12,1705.050626401003,368.549373598997,48,00:00,45.9709,15.42079
100pct,0,33_13,144.34769918464758,28.45230081535244,4,00:00,45.9709,15.42726
100pct,0,33_15,1328.685790989712,269.71420901028813,37,00:00,45.9709,15.44018
100pct,0,33_17,1693.2708942031718,337.12910579682824,47,00:00,45.9709,15.45311
100pct,0,33_18,1604.953903782236,339.04609621776405,45,00:00,45.9709,15.45957
100pct,0,33_19,746.2442633396704,160.95573666032962,21,00:00,45.9709,15.46604
100pct,0,33_21,111.35231741764801,18.247682582352,3,00:00,45.9709,15.47897
100pct,0,33_22,3596.5342363730133,723.4657636269867,100,00:00,45.9709,15.48543
100pct,0,33_26,39.552936693667874,3.647063306332128,1,00:00,45.9709,15.51128
100pct,0,33_28,1240.7833055271542,357.61669447284595,37,00:00,45.9709,15.52421
100pct,0,33_31,421.7710833754818,53.42891662451823,11,00:00,45.9709,15.5436
100pct,0,33_7,222.24787435424983,36.95212564575014,6,00:00,45.9709,15.38848
100pct,0,33_8,416.4432066709164,101.95679332908357,12,00:00,45.9709,15.39494
100pct,0,34_10,1649.1277047530093,338.07229524699085,46,00:00,45.97541,15.40787
100pct,0,34_15,599.960453937652,134.43954606234803,17,00:00,45.97541,15.44018
100pct,0,34_16,388.3344397116333,86.86556028836665,11,00:00,45.97541,15.44665
100pct,0,34_17,504.6523781733215,100.14762182667855,14,00:00,45.97541,15.45311
100pct,0,34_18,1083.6482190519152,255.5517809480848,31,00:00,45.97541,15.45957
100pct,0,34_19,1133.7948067796099,205.40519322039012,31,00:00,45.97541,15.46604
100pct,0,34_22,677.7659529091035,143.03404709089654,19,00:00,45.97541,15.48543
100pct,0,34_25,67.06312515337868,19.336874846621317,2,00:00,45.97541,15.50482
100pct,0,34_28,107.15450324144345,22.445496758556548,3,00:00,45.97541,15.52421
100pct,0,34_29,209.86129668089677,49.33870331910323,6,00:00,45.97541,15.53067
100pct,0,34_31,564.608334553551,83.391665446449,15,00:00,45.97541,15.5436
100pct,0,34_6,389.97751245341067,85.22248754658935,11,00:00,45.97541,15.38201
100pct,0,34_7,193.17799929749083,22.82200070250917,5,00:00,45.97541,15.38848
100pct,0,34_8,426.19049364094826,92.20950635905172,12,00:00,45.97541,15.39494
100pct,0,35_10,39.01529981635276,4.184700183647244,1,00:00,45.97991,15.40787
100pct,0,35_11,243.39975567953078,59.00024432046922,7,00:00,45.97991,15.41433
100pct,0,35_14,958.0614479899424,165.1385520100576,26,00:00,45.97991,15.43372
100pct,0,35_15,71.08332643453898,15.316673565461016,2,00:00,45.97991,15.44018
100pct,0,35_19,1397.7009870093148,243.8990129906853,38,00:00,45.97991,15.46604
100pct,0,35_20,87.88700248642263,41.71299751357736,3,00:00,45.97991,15.4725
100pct,0,35_21,1112.1297938445555,227.07020615544462,31,00:00,45.97991,15.47897
100pct,0,35_22,347.0084908464115,84.99150915358847,10,00:00,45.97991,15.48543
100pct,0,35_23,201.68552568316397,57.51447431683603,6,00:00,45.97991,15.49189
100pct,0,35_26,1034.7740922766932,218.0259077233069,29,00:00,45.97991,15.51128
100pct,0,35_27,232.269785895999,70.130214104001,7,00:00,45.97991,15.51775
100pct,0,35_29,781.6735712022088,168.72642879779121,22,00:00,45.97991,15.53067
100pct,0,35_31,399.99099962217053,75.20900037782947,11,00:00,45.97991,15.5436
100pct,0,35_32,29.24377681777833,13.95622318222167,1,00:00,45.97991,15.55006
100pct,0,35_6,215.1995851152667,44.00041488473326,6,00:00,45.97991,15.38201
100pct,0,35_7,737.4555039214066,126.54449607859335,20,00:00,45.97991,15.38848
100pct,0,35_8,1969.4791447496336,449.72085525036636,56,00:00,45.97991,15.39494
100pct,0,35_9,134.3024393673639,38.49756063263611,4,00:00,45.97991,15.4014
100pct,0,36_10,117.2223636394838,12.377636360516185,3,00:00,45.98441,15.40787
100pct,0,36_11,37.85055642133594,5.349443578664063,1,00:00,45.98441,15.41433
100pct,0,36_12,36.06524625877901,7.134753741220988,1,00:00,45.98441,15.42079
100pct,0,36_19,176.6765484336177,39.32345156638228,5,00:00,45.98441,15.46604
100pct,0,36_20,193.92504331785318,22.07495668214679,5,00:00,45.98441,15.4725
100pct,0,36_21,330.1480452568144,58.65195474318563,9,00:00,45.98441,15.47897
100pct,0,36_25,41.6976780198131,1.502321980186905,1,00:00,45.98441,15.50482
